ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
SYSB737-B737_0789-14,Composants Critiques,B737_0789,Système de surveillance du trafic aérien,10023,53.231725,17135
SYSB737-B737_0789-15,Composants Majeurs,B737_0789,Système hydraulique principal,14811,4.610825,14197
GENB737-B737_0789-16,Composants Majeurs,B737_0789,Générateur électrique,13716,21.2387,10833
TRAB737-B737_0789-17,Composants Majeurs,B737_0789,Train d'atterrissage principal,10389,2.849175,12512
TRAB737-B737_0789-18,Composants Majeurs,B737_0789,Train d'atterrissage avant,13964,1.4973,14173
SYSB737-B737_0789-19,Composants Majeurs,B737_0789,Système anti-givre,14807,57.260525,13366
AILB737-B737_0789-20,Composants Majeurs,B737_0789,Ailerons,10524,27.8593,10290
EMPB737-B737_0789-21,Composants Majeurs,B737_0789,Empennage,13736,18.9402,10528
FLAB737-B737_0789-22,Composants Majeurs,B737_0789,Flaps,11025,31.386875,14480
SPOB737-B737_0789-23,Composants Majeurs,B737_0789,Spoilers,13426,54.576950000000004,12456
FREB737-B737_0789-24,Composants Majeurs,B737_0789,Freins,11015,26.106125000000002,12664
SYSB737-B737_0789-25,Composants Majeurs,B737_0789,Système de contrôle des surfaces de vol,11125,11.904375,12191
GOUB737-B737_0789-26,Composants Majeurs,B737_0789,Gouvernail de direction,12643,46.998225,12059
SYSB737-B737_0789-27,Composants Majeurs,B737_0789,Système de pressurisation,11338,42.12035,13233
SYSB737-B737_0789-28,Composants Majeurs,B737_0789,Système de conditionnement d'air,10343,24.815725,13453
SYSB737-B737_0789-29,Composants Majeurs,B737_0789,Système d'extinction d'incendie,11971,47.937825,10109
ECLB737-B737_0789-30,Composants Secondaires,B737_0789,Éclairage de cabine,12779,28.568424999999998,4788
SIEB737-B737_0789-31,Composants Secondaires,B737_0789,Siège pilote,12106,34.29795,2151
SIEB737-B737_0789-32,Composants Secondaires,B737_0789,Siège copilote,14200,39.665,3722
SYSB737-B737_0789-33,Composants Secondaires,B737_0789,Système de divertissement en vol,13985,26.618875,2723
SYSB737-B737_0789-34,Composants Secondaires,B737_0789,Système d'annonce publique,13876,41.630700000000004,2021
TOIB737-B737_0789-35,Composants Secondaires,B737_0789,Toilettes,13230,35.32225,4801
SYSB737-B737_0789-36,Composants Majeurs,B737_0789,Système de conditionnement d'air,10343,26.945725000000003,13453
DETB737-B737_0789-37,Composants Secondaires,B737_0789,Détecteurs de fumée,11066,45.979949999999995,2147
ECLB737-B737_0789-38,Composants Secondaires,B737_0789,Éclairage d'urgence,14359,1.0869250000000001,4936
PORB737-B737_0789-39,Composants Secondaires,B737_0789,Porte cargo,11447,23.748525,2850
SYSB737-B737_0789-40,Composants Secondaires,B737_0789,Systèmes d'oxygène d'urgence,13038,24.56785,4745
PORB737-B737_0789-41,Composants Secondaires,B737_0789,Portes passagers,13107,41.353024999999995,3053
HUBB737-B737_0789-42,Composants Secondaires,B737_0789,Hublots,68978,54.29335,3593
ECLB737-B737_0789-43,Composants Secondaires,B737_0789,Éclairage de la cabine,10639,48.647925,4965
SYSB737-B737_0789-44,Composants Secondaires,B737_0789,Système d'approvisionnement en eau,12796,9.6097,4701
REAE170-E170_1145-0,Composants Critiques,E170_1145,Réacteur gauche,13045,43.869204999999994,15552
REAE170-E170_1145-1,Composants Critiques,E170_1145,Réacteur droit,13626,58.267674,17559
SYSE170-E170_1145-2,Composants Critiques,E170_1145,Système de navigation,10541,7.336509,16514
ORDE170-E170_1145-3,Composants Critiques,E170_1145,Ordinateur de vol,10441,4.561609,16047
AUTE170-E170_1145-4,Composants Critiques,E170_1145,Autopilote,14847,24.387503,19362
SYSE170-E170_1145-5,Composants Critiques,E170_1145,Système de contrôle de vol,12580,14.44642,19492
RADE170-E170_1145-6,Composants Critiques,E170_1145,Radar météorologique,11923,36.924227,17567
SYSE170-E170_1145-7,Composants Critiques,E170_1145,Système de communication radio,10370,14.75813,19214
SYSE170-E170_1145-8,Composants Critiques,E170_1145,Système de gestion de carburant,13219,27.377731,18351
SYSE170-E170_1145-9,Composants Critiques,E170_1145,Système d'alerte de proximité au sol (GPWS),10423,14.020726999999999,18680
SYSE170-E170_1145-10,Composants Critiques,E170_1145,Système de commande des gaz,11747,9.775603,18091
UNIE170-E170_1145-11,Composants Critiques,E170_1145,Unité de gestion de l'air,13224,27.907976,17834
SYSE170-E170_1145-12,Composants Critiques,E170_1145,Système de gestion électrique,10409,16.900041,16266
SYSE170-E170_1145-13,Composants Critiques,E170_1145,Système d'atterrissage automatique,13537,30.243312999999997,15045
SYSE170-E170_1145-14,Composants Critiques,E170_1145,Système de surveillance du trafic aérien,10023,54.491127,17135
SYSE170-E170_1145-15,Composants Majeurs,E170_1145,Système hydraulique principal,14811,57.245739,14197
GENE170-E170_1145-16,Composants Majeurs,E170_1145,Générateur électrique,13716,36.662084,10833
TRAE170-E170_1145-17,Composants Majeurs,E170_1145,Train d'atterrissage principal,10389,48.979061,12512
TRAE170-E170_1145-18,Composants Majeurs,E170_1145,Train d'atterrissage avant,13964,58.634236,14173
SYSE170-E170_1145-19,Composants Majeurs,E170_1145,Système anti-givre,14807,25.885543,13366
AILE170-E170_1145-20,Composants Majeurs,E170_1145,Ailerons,10524,40.105676,10290
EMPE170-E170_1145-21,Composants Majeurs,E170_1145,Empennage,13736,43.213064,10528
FLAE170-E170_1145-22,Composants Majeurs,E170_1145,Flaps,11025,22.900225,14480
SPOE170-E170_1145-23,Composants Majeurs,E170_1145,Spoilers,13426,2.547874,12456
FREE170-E170_1145-24,Composants Majeurs,E170_1145,Freins,11015,29.329735,12664
SYSE170-E170_1145-25,Composants Majeurs,E170_1145,Système de contrôle des surfaces de vol,11125,54.605125,12191
GOUE170-E170_1145-26,Composants Majeurs,E170_1145,Gouvernail de direction,12643,45.109507,12059
SYSE170-E170_1145-27,Composants Majeurs,E170_1145,Système de pressurisation,11338,34.755562000000005,13233
SYSE170-E170_1145-28,Composants Majeurs,E170_1145,Système de conditionnement d'air,10343,5.3268070000000005,13453
SYSE170-E170_1145-29,Composants Majeurs,E170_1145,Système d'extinction d'incendie,11971,8.006579,10109
ECLE170-E170_1145-30,Composants Secondaires,E170_1145,Éclairage de cabine,12779,30.526170999999998,4788
SIEE170-E170_1145-31,Composants Secondaires,E170_1145,Siège pilote,12106,24.243194,2151
SIEE170-E170_1145-32,Composants Secondaires,E170_1145,Siège copilote,14200,3.0958,3722
SYSE170-E170_1145-33,Composants Secondaires,E170_1145,Système de divertissement en vol,13985,0.945265,2723
SYSE170-E170_1145-34,Composants Secondaires,E170_1145,Système d'annonce publique,13876,33.759924,2021
TOIE170-E170_1145-35,Composants Secondaires,E170_1145,Toilettes,13230,37.43827,4801
SYSE170-E170_1145-36,Composants Majeurs,E170_1145,Système de conditionnement d'air,10343,22.526806999999998,13453
DETE170-E170_1145-37,Composants Secondaires,E170_1145,Détecteurs de fumée,11066,41.232234,2147
ECLE170-E170_1145-38,Composants Secondaires,E170_1145,Éclairage d'urgence,14359,19.973591,4936
PORE170-E170_1145-39,Composants Secondaires,E170_1145,Porte cargo,11447,4.810903,2850
SYSE170-E170_1145-40,Composants Secondaires,E170_1145,Systèmes d'oxygène d'urgence,13038,1.818862,4745
PORE170-E170_1145-41,Composants Secondaires,E170_1145,Portes passagers,13107,48.762243,3053
HUBE170-E170_1145-42,Composants Secondaires,E170_1145,Hublots,68978,22.369922,3593
ECLE170-E170_1145-43,Composants Secondaires,E170_1145,Éclairage de la cabine,10639,58.361311,4965
SYSE170-E170_1145-44,Composants Secondaires,E170_1145,Système d'approvisionnement en eau,12796,59.577004,4701
REAE170-E170_2943-0,Composants Critiques,E170_2943,Réacteur gauche,13045,27.359275000000004,15552
REAE170-E170_2943-1,Composants Critiques,E170_2943,Réacteur droit,13626,12.45447,17559
SYSE170-E170_2943-2,Composants Critiques,E170_2943,Système de navigation,10541,17.391395000000003,16514
ORDE170-E170_2943-3,Composants Critiques,E170_2943,Ordinateur de vol,10441,51.371895,16047
AUTE170-E170_2943-4,Composants Critiques,E170_2943,Autopilote,14847,35.860465000000005,19362
SYSE170-E170_2943-5,Composants Critiques,E170_2943,Système de contrôle de vol,12580,28.4151,19492
RADE170-E170_2943-6,Composants Critiques,E170_2943,Radar météorologique,11923,2.182685,17567
SYSE170-E170_2943-7,Composants Critiques,E170_2943,Système de communication radio,10370,15.405149999999999,19214
SYSE170-E170_2943-8,Composants Critiques,E170_2943,Système de gestion de carburant,13219,36.885805000000005,18351
SYSE170-E170_2943-9,Composants Critiques,E170_2943,Système d'alerte de proximité au sol (GPWS),10423,48.65018499999999,18680
SYSE170-E170_2943-10,Composants Critiques,E170_2943,Système de commande des gaz,11747,6.155965,18091
UNIE170-E170_2943-11,Composants Critiques,E170_2943,Unité de gestion de l'air,13224,22.68628,17834
SYSE170-E170_2943-12,Composants Critiques,E170_2943,Système de gestion électrique,10409,31.798855,16266
SYSE170-E170_2943-13,Composants Critiques,E170_2943,Système d'atterrissage automatique,13537,6.696015000000001,15045
SYSE170-E170_2943-14,Composants Critiques,E170_2943,Système de surveillance du trafic aérien,10023,28.032185,17135
SYSE170-E170_2943-15,Composants Majeurs,E170_2943,Système hydraulique principal,14811,37.727045000000004,14197
GENE170-E170_2943-16,Composants Majeurs,E170_2943,Générateur électrique,13716,54.71301999999999,10833
TRAE170-E170_2943-17,Composants Majeurs,E170_2943,Train d'atterrissage principal,10389,12.766955,12512
TRAE170-E170_2943-18,Composants Majeurs,E170_2943,Train d'atterrissage avant,13964,46.79658,14173
SYSE170-E170_2943-19,Composants Majeurs,E170_2943,Système anti-givre,14807,7.306665000000001,13366
AILE170-E170_2943-20,Composants Majeurs,E170_2943,Ailerons,10524,27.809779999999996,10290
EMPE170-E170_2943-21,Composants Majeurs,E170_2943,Empennage,13736,52.97492,10528
FLAE170-E170_2943-22,Composants Majeurs,E170_2943,Flaps,11025,59.337374999999994,14480
SPOE170-E170_2943-23,Composants Majeurs,E170_2943,Spoilers,13426,1.8454700000000002,12456
FREE170-E170_2943-24,Composants Majeurs,E170_2943,Freins,11015,56.236425,12664
SYSE170-E170_2943-25,Composants Majeurs,E170_2943,Système de contrôle des surfaces de vol,11125,59.096875000000004,12191
GOUE170-E170_2943-26,Composants Majeurs,E170_2943,Gouvernail de direction,12643,15.901085,12059
SYSE170-E170_2943-27,Composants Majeurs,E170_2943,Système de pressurisation,11338,39.767109999999995,13233
SYSE170-E170_2943-28,Composants Majeurs,E170_2943,Système de conditionnement d'air,10343,38.142585,13453
SYSE170-E170_2943-29,Composants Majeurs,E170_2943,Système d'extinction d'incendie,11971,15.197245,10109
ECLE170-E170_2943-30,Composants Secondaires,E170_2943,Éclairage de cabine,12779,28.584005,4788
SIEE170-E170_2943-31,Composants Secondaires,E170_2943,Siège pilote,12106,28.18007,2151
SIEE170-E170_2943-32,Composants Secondaires,E170_2943,Siège copilote,14200,46.318999999999996,3722
SYSE170-E170_2943-33,Composants Secondaires,E170_2943,Système de divertissement en vol,13985,36.968575,2723
SYSE170-E170_2943-34,Composants Secondaires,E170_2943,Système d'annonce publique,13876,2.6782200000000005,2021
TOIE170-E170_2943-35,Composants Secondaires,E170_2943,Toilettes,13230,60.46685,4801
SYSE170-E170_2943-36,Composants Majeurs,E170_2943,Système de conditionnement d'air,10343,57.112585,13453
DETE170-E170_2943-37,Composants Secondaires,E170_2943,Détecteurs de fumée,11066,8.14127,2147
ECLE170-E170_2943-38,Composants Secondaires,E170_2943,Éclairage d'urgence,14359,48.244105000000005,4936
PORE170-E170_2943-39,Composants Secondaires,E170_2943,Porte cargo,11447,29.067465,2850
SYSE170-E170_2943-40,Composants Secondaires,E170_2943,Systèmes d'oxygène d'urgence,13038,44.16861,4745
PORE170-E170_2943-41,Composants Secondaires,E170_2943,Portes passagers,13107,41.365165,3053
HUBE170-E170_2943-42,Composants Secondaires,E170_2943,Hublots,68978,19.26291,3593
ECLE170-E170_2943-43,Composants Secondaires,E170_2943,Éclairage de la cabine,10639,23.400705000000002,4965
SYSE170-E170_2943-44,Composants Secondaires,E170_2943,Système d'approvisionnement en eau,12796,18.47562,4701
REAE175-E175_6729-0,Composants Critiques,E175_6729,Réacteur gauche,13045,11.299725,15552
REAE175-E175_6729-1,Composants Critiques,E175_6729,Réacteur droit,13626,6.920730000000001,17559
SYSE175-E175_6729-2,Composants Critiques,E175_6729,Système de navigation,10541,49.786805,16514
ORDE175-E175_6729-3,Composants Critiques,E175_6729,Ordinateur de vol,10441,35.096305,16047
AUTE175-E175_6729-4,Composants Critiques,E175_6729,Autopilote,14847,37.558935,19362
SYSE175-E175_6729-5,Composants Critiques,E175_6729,Système de contrôle de vol,12580,42.6709,19492
RADE175-E175_6729-6,Composants Critiques,E175_6729,Radar météorologique,11923,23.951915,17567
SYSE175-E175_6729-7,Composants Critiques,E175_6729,Système de communication radio,10370,42.22885,19214
SYSE175-E175_6729-8,Composants Critiques,E175_6729,Système de gestion de carburant,13219,32.487995,18351
SYSE175-E175_6729-9,Composants Critiques,E175_6729,Système d'alerte de proximité au sol (GPWS),10423,35.524415,18680
SYSE175-E175_6729-10,Composants Critiques,E175_6729,Système de commande des gaz,11747,59.753435,18091
UNIE175-E175_6729-11,Composants Critiques,E175_6729,Unité de gestion de l'air,13224,15.258519999999999,17834
SYSE175-E175_6729-12,Composants Critiques,E175_6729,Système de gestion électrique,10409,34.022945,16266
SYSE175-E175_6729-13,Composants Critiques,E175_6729,Système d'atterrissage automatique,13537,8.051385,15045
SYSE175-E175_6729-14,Composants Critiques,E175_6729,Système de surveillance du trafic aérien,10023,3.9524150000000002,17135
SYSE175-E175_6729-15,Composants Majeurs,E175_6729,Système hydraulique principal,14811,14.995154999999999,14197
GENE175-E175_6729-16,Composants Majeurs,E175_6729,Générateur électrique,13716,21.000179999999997,10833
TRAE175-E175_6729-17,Composants Majeurs,E175_6729,Train d'atterrissage principal,10389,40.120845,12512
TRAE175-E175_6729-18,Composants Majeurs,E175_6729,Train d'atterrissage avant,13964,57.02622,14173
SYSE175-E175_6729-19,Composants Majeurs,E175_6729,Système anti-givre,14807,6.904735,13366
AILE175-E175_6729-20,Composants Majeurs,E175_6729,Ailerons,10524,56.355019999999996,10290
EMPE175-E175_6729-21,Composants Majeurs,E175_6729,Empennage,13736,20.07228,10528
FLAE175-E175_6729-22,Composants Majeurs,E175_6729,Flaps,11025,57.177625,14480
SPOE175-E175_6729-23,Composants Majeurs,E175_6729,Spoilers,13426,45.80973,12456
FREE175-E175_6729-24,Composants Majeurs,E175_6729,Freins,11015,1.986575,12664
SYSE175-E175_6729-25,Composants Majeurs,E175_6729,Système de contrôle des surfaces de vol,11125,55.318124999999995,12191
GOUE175-E175_6729-26,Composants Majeurs,E175_6729,Gouvernail de direction,12643,43.797515000000004,12059
SYSE175-E175_6729-27,Composants Majeurs,E175_6729,Système de pressurisation,11338,51.64049000000001,13233
SYSE175-E175_6729-28,Composants Majeurs,E175_6729,Système de conditionnement d'air,10343,39.24601499999999,13453
SYSE175-E175_6729-29,Composants Majeurs,E175_6729,Système d'extinction d'incendie,11971,17.386955,10109
ECLE175-E175_6729-30,Composants Secondaires,E175_6729,Éclairage de cabine,12779,40.471795,4788
SIEE175-E175_6729-31,Composants Secondaires,E175_6729,Siège pilote,12106,30.77113,2151
SIEE175-E175_6729-32,Composants Secondaires,E175_6729,Siège copilote,14200,60.171,3722
SYSE175-E175_6729-33,Composants Secondaires,E175_6729,Système de divertissement en vol,13985,42.848425000000006,2723
SYSE175-E175_6729-34,Composants Secondaires,E175_6729,Système d'annonce publique,13876,33.36698,2021
TOIE175-E175_6729-35,Composants Secondaires,E175_6729,Toilettes,13230,21.85915,4801
SYSE175-E175_6729-36,Composants Majeurs,E175_6729,Système de conditionnement d'air,10343,44.13601499999999,13453
DETE175-E175_6729-37,Composants Secondaires,E175_6729,Détecteurs de fumée,11066,29.741929999999996,2147
ECLE175-E175_6729-38,Composants Secondaires,E175_6729,Éclairage d'urgence,14359,43.697694999999996,4936
PORE175-E175_6729-39,Composants Secondaires,E175_6729,Porte cargo,11447,8.801935,2850
SYSE175-E175_6729-40,Composants Secondaires,E175_6729,Systèmes d'oxygène d'urgence,13038,20.90899,4745
PORE175-E175_6729-41,Composants Secondaires,E175_6729,Portes passagers,13107,43.356235,3053
HUBE175-E175_6729-42,Composants Secondaires,E175_6729,Hublots,68978,24.91269,3593
ECLE175-E175_6729-43,Composants Secondaires,E175_6729,Éclairage de la cabine,10639,15.087095,4965
SYSE175-E175_6729-44,Composants Secondaires,E175_6729,Système d'approvisionnement en eau,12796,38.16358,4701
REAA380-A380_0594-0,Composants Critiques,A380_0594,Réacteur gauche,13045,22.479274999999998,15552
REAA380-A380_0594-1,Composants Critiques,A380_0594,Réacteur droit,13626,40.17447,17559
SYSA380-A380_0594-2,Composants Critiques,A380_0594,Système de navigation,10541,59.521395000000005,16514
ORDA380-A380_0594-3,Composants Critiques,A380_0594,Ordinateur de vol,10441,13.161895,16047
AUTA380-A380_0594-4,Composants Critiques,A380_0594,Autopilote,14847,34.440464999999996,19362
SYSA380-A380_0594-5,Composants Critiques,A380_0594,Système de contrôle de vol,12580,50.5551,19492
RADA380-A380_0594-6,Composants Critiques,A380_0594,Radar météorologique,11923,28.832684999999998,17567
SYSA380-A380_0594-7,Composants Critiques,A380_0594,Système de communication radio,10370,47.50515,19214
SYSA380-A380_0594-8,Composants Critiques,A380_0594,Système de gestion de carburant,13219,10.925804999999999,18351
SYSA380-A380_0594-9,Composants Critiques,A380_0594,Système d'alerte de proximité au sol (GPWS),10423,23.500185000000002,18680
SYSA380-A380_0594-10,Composants Critiques,A380_0594,Système de commande des gaz,11747,23.045965000000002,18091
UNIA380-A380_0594-11,Composants Critiques,A380_0594,Unité de gestion de l'air,13224,48.56628,17834
SYSA380-A380_0594-12,Composants Critiques,A380_0594,Système de gestion électrique,10409,29.468855,16266
SYSA380-A380_0594-13,Composants Critiques,A380_0594,Système d'atterrissage automatique,13537,54.036015000000006,15045
SYSA380-A380_0594-14,Composants Critiques,A380_0594,Système de surveillance du trafic aérien,10023,33.742185,17135
SYSA380-A380_0594-15,Composants Majeurs,A380_0594,Système hydraulique principal,14811,21.407045,14197
GENA380-A380_0594-16,Composants Majeurs,A380_0594,Générateur électrique,13716,15.06302,10833
TRAA380-A380_0594-17,Composants Majeurs,A380_0594,Train d'atterrissage principal,10389,22.196955,12512
TRAA380-A380_0594-18,Composants Majeurs,A380_0594,Train d'atterrissage avant,13964,44.99658,14173
SYSA380-A380_0594-19,Composants Majeurs,A380_0594,Système anti-givre,14807,2.3966650000000005,13366
AILA380-A380_0594-20,Composants Majeurs,A380_0594,Ailerons,10524,57.56978,10290
EMPA380-A380_0594-21,Composants Majeurs,A380_0594,Empennage,13736,47.774919999999995,10528
FLAA380-A380_0594-22,Composants Majeurs,A380_0594,Flaps,11025,29.837374999999998,14480
SPOA380-A380_0594-23,Composants Majeurs,A380_0594,Spoilers,13426,26.265469999999997,12456
FREA380-A380_0594-24,Composants Majeurs,A380_0594,Freins,11015,50.716425,12664
SYSA380-A380_0594-25,Composants Majeurs,A380_0594,Système de contrôle des surfaces de vol,11125,37.056875,12191
GOUA380-A380_0594-26,Composants Majeurs,A380_0594,Gouvernail de direction,12643,15.811085,12059
SYSA380-A380_0594-27,Composants Majeurs,A380_0594,Système de pressurisation,11338,6.6071100000000005,13233
SYSA380-A380_0594-28,Composants Majeurs,A380_0594,Système de conditionnement d'air,10343,36.812585,13453
SYSA380-A380_0594-29,Composants Majeurs,A380_0594,Système d'extinction d'incendie,11971,51.117245,10109
ECLA380-A380_0594-30,Composants Secondaires,A380_0594,Éclairage de cabine,12779,59.894005,4788
SIEA380-A380_0594-31,Composants Secondaires,A380_0594,Siège pilote,12106,2.8200700000000003,2151
SIEA380-A380_0594-32,Composants Secondaires,A380_0594,Siège copilote,14200,44.928999999999995,3722
SYSA380-A380_0594-33,Composants Secondaires,A380_0594,Système de divertissement en vol,13985,38.238575,2723
SYSA380-A380_0594-34,Composants Secondaires,A380_0594,Système d'annonce publique,13876,34.86822,2021
TOIA380-A380_0594-35,Composants Secondaires,A380_0594,Toilettes,13230,34.69685,4801
SYSA380-A380_0594-36,Composants Majeurs,A380_0594,Système de conditionnement d'air,10343,20.642585,13453
DETA380-A380_0594-37,Composants Secondaires,A380_0594,Détecteurs de fumée,11066,42.06127,2147
ECLA380-A380_0594-38,Composants Secondaires,A380_0594,Éclairage d'urgence,14359,46.98410499999999,4936
PORA380-A380_0594-39,Composants Secondaires,A380_0594,Porte cargo,11447,35.717465,2850
SYSA380-A380_0594-40,Composants Secondaires,A380_0594,Systèmes d'oxygène d'urgence,13038,20.628610000000002,4745
PORA380-A380_0594-41,Composants Secondaires,A380_0594,Portes passagers,13107,60.145165,3053
HUBA380-A380_0594-42,Composants Secondaires,A380_0594,Hublots,68978,55.582910000000005,3593
ECLA380-A380_0594-43,Composants Secondaires,A380_0594,Éclairage de la cabine,10639,41.680705,4965
SYSA380-A380_0594-44,Composants Secondaires,A380_0594,Système d'approvisionnement en eau,12796,39.43562,4701
REAB757-B757_2908-0,Composants Critiques,B757_2908,Réacteur gauche,13045,11.103325,15552
REAB757-B757_2908-1,Composants Critiques,B757_2908,Réacteur droit,13626,28.98081,17559
SYSB757-B757_2908-2,Composants Critiques,B757_2908,Système de navigation,10541,48.850085,16514
ORDB757-B757_2908-3,Composants Critiques,B757_2908,Ordinateur de vol,10441,37.471585,16047
AUTB757-B757_2908-4,Composants Critiques,B757_2908,Autopilote,14847,9.226695000000001,19362
SYSB757-B757_2908-5,Composants Critiques,B757_2908,Système de contrôle de vol,12580,59.8573,19492
RADB757-B757_2908-6,Composants Critiques,B757_2908,Radar météorologique,11923,39.875755,17567
SYSB757-B757_2908-7,Composants Critiques,B757_2908,Système de communication radio,10370,16.93845,19214
SYSB757-B757_2908-8,Composants Critiques,B757_2908,Système de gestion de carburant,13219,50.715515,18351
SYSB757-B757_2908-9,Composants Critiques,B757_2908,Système d'alerte de proximité au sol (GPWS),10423,58.228255,18680
SYSB757-B757_2908-10,Composants Critiques,B757_2908,Système de commande des gaz,11747,10.303195,18091
UNIB757-B757_2908-11,Composants Critiques,B757_2908,Unité de gestion de l'air,13224,37.146440000000005,17834
SYSB757-B757_2908-12,Composants Critiques,B757_2908,Système de gestion électrique,10409,27.085665,16266
SYSB757-B757_2908-13,Composants Critiques,B757_2908,Système d'atterrissage automatique,13537,12.994345000000001,15045
SYSB757-B757_2908-14,Composants Critiques,B757_2908,Système de surveillance du trafic aérien,10023,25.284255,17135
SYSB757-B757_2908-15,Composants Majeurs,B757_2908,Système hydraulique principal,14811,52.460035,14197
GENB757-B757_2908-16,Composants Majeurs,B757_2908,Générateur électrique,13716,62.12746,10833
TRAB757-B757_2908-17,Composants Majeurs,B757_2908,Train d'atterrissage principal,10389,32.681965,12512
TRAB757-B757_2908-18,Composants Majeurs,B757_2908,Train d'atterrissage avant,13964,40.21334,14173
SYSB757-B757_2908-19,Composants Majeurs,B757_2908,Système anti-givre,14807,50.00929500000001,13366
AILB757-B757_2908-20,Composants Majeurs,B757_2908,Ailerons,10524,10.64694,10290
EMPB757-B757_2908-21,Composants Majeurs,B757_2908,Empennage,13736,9.80116,10528
FLAB757-B757_2908-22,Composants Majeurs,B757_2908,Flaps,11025,5.879625,14480
SPOB757-B757_2908-23,Composants Majeurs,B757_2908,Spoilers,13426,39.93381000000001,12456
FREB757-B757_2908-24,Composants Majeurs,B757_2908,Freins,11015,36.407774999999994,12664
SYSB757-B757_2908-25,Composants Majeurs,B757_2908,Système de contrôle des surfaces de vol,11125,25.998125000000005,12191
GOUB757-B757_2908-26,Composants Majeurs,B757_2908,Gouvernail de direction,12643,38.848955,12059
SYSB757-B757_2908-27,Composants Majeurs,B757_2908,Système de pressurisation,11338,27.25753,13233
SYSB757-B757_2908-28,Composants Majeurs,B757_2908,Système de conditionnement d'air,10343,21.163455,13453
SYSB757-B757_2908-29,Composants Majeurs,B757_2908,Système d'extinction d'incendie,11971,29.444635,10109
ECLB757-B757_2908-30,Composants Secondaires,B757_2908,Éclairage de cabine,12779,48.634115,4788
SIEB757-B757_2908-31,Composants Secondaires,B757_2908,Siège pilote,12106,17.789610000000003,2151
SIEB757-B757_2908-32,Composants Secondaires,B757_2908,Siège copilote,14200,49.967,3722
SYSB757-B757_2908-33,Composants Secondaires,B757_2908,Système de divertissement en vol,13985,6.127225,2723
SYSB757-B757_2908-34,Composants Secondaires,B757_2908,Système d'annonce publique,13876,26.92706,2021
TOIB757-B757_2908-35,Composants Secondaires,B757_2908,Toilettes,13230,13.827550000000002,4801
SYSB757-B757_2908-36,Composants Majeurs,B757_2908,Système de conditionnement d'air,10343,4.103455,13453
DETB757-B757_2908-37,Composants Secondaires,B757_2908,Détecteurs de fumée,11066,5.47721,2147
ECLB757-B757_2908-38,Composants Secondaires,B757_2908,Éclairage d'urgence,14359,55.926415000000006,4936
PORB757-B757_2908-39,Composants Secondaires,B757_2908,Porte cargo,11447,42.317695,2850
SYSB757-B757_2908-40,Composants Secondaires,B757_2908,Systèmes d'oxygène d'urgence,13038,48.372029999999995,4745
PORB757-B757_2908-41,Composants Secondaires,B757_2908,Portes passagers,13107,33.634795,3053
HUBB757-B757_2908-42,Composants Secondaires,B757_2908,Hublots,68978,68.91093000000001,3593
ECLB757-B757_2908-43,Composants Secondaires,B757_2908,Éclairage de la cabine,10639,22.768215,4965
SYSB757-B757_2908-44,Composants Secondaires,B757_2908,Système d'approvisionnement en eau,12796,49.467259999999996,4701
REAA380-A380_6283-0,Composants Critiques,A380_6283,Réacteur gauche,13045,8.1818,15552
REAA380-A380_6283-1,Composants Critiques,A380_6283,Réacteur droit,13626,36.34504,17559
SYSA380-A380_6283-2,Composants Critiques,A380_6283,Système de navigation,10541,44.18164,16514
ORDA380-A380_6283-3,Composants Critiques,A380_6283,Ordinateur de vol,10441,10.00764,16047
AUTA380-A380_6283-4,Composants Critiques,A380_6283,Autopilote,14847,13.67388,19362
SYSA380-A380_6283-5,Composants Critiques,A380_6283,Système de contrôle de vol,12580,24.9432,19492
RADA380-A380_6283-6,Composants Critiques,A380_6283,Radar météorologique,11923,4.48692,17567
SYSA380-A380_6283-7,Composants Critiques,A380_6283,Système de communication radio,10370,47.6648,19214
SYSA380-A380_6283-8,Composants Critiques,A380_6283,Système de gestion de carburant,13219,42.688759999999995,18351
SYSA380-A380_6283-9,Composants Critiques,A380_6283,Système d'alerte de proximité au sol (GPWS),10423,5.37692,18680
SYSA380-A380_6283-10,Composants Critiques,A380_6283,Système de commande des gaz,11747,5.18988,18091
UNIA380-A380_6283-11,Composants Critiques,A380_6283,Unité de gestion de l'air,13224,60.33896,17834
SYSA380-A380_6283-12,Composants Critiques,A380_6283,Système de gestion électrique,10409,53.106359999999995,16266
SYSA380-A380_6283-13,Composants Critiques,A380_6283,Système d'atterrissage automatique,13537,59.44148,15045
SYSA380-A380_6283-14,Composants Critiques,A380_6283,Système de surveillance du trafic aérien,10023,22.800919999999998,17135
SYSA380-A380_6283-15,Composants Majeurs,A380_6283,Système hydraulique principal,14811,48.24244,14197
GENA380-A380_6283-16,Composants Majeurs,A380_6283,Générateur électrique,13716,36.92864,10833
TRAA380-A380_6283-17,Composants Majeurs,A380_6283,Train d'atterrissage principal,10389,57.13556,12512
TRAA380-A380_6283-18,Composants Majeurs,A380_6283,Train d'atterrissage avant,13964,59.30856,14173
SYSA380-A380_6283-19,Composants Majeurs,A380_6283,Système anti-givre,14807,40.92228,13366
AILA380-A380_6283-20,Composants Majeurs,A380_6283,Ailerons,10524,11.140960000000002,10290
EMPA380-A380_6283-21,Composants Majeurs,A380_6283,Empennage,13736,26.90944,10528
