ref_vol,aero_linked,jour_vol,time_en_air,sensor_data,etat_voyant
V07802777,B757_4533,2024-06-05,2.5,"{'temp': '-3.7°C', 'pressure': '956.7 hPa', 'vibrations': '0.45078871175657675 m/s²'}",0
V08236674,B747_4725,2024-06-05,2.9,"{'temp': '4.8°C', 'pressure': '980.6 hPa', 'vibrations': '3.078024405927966 m/s²'}",0
V01759946,CRJ700_3699,2024-06-05,1.4,"{'temp': '2.1°C', 'pressure': '979.2 hPa', 'vibrations': '4.529520463776728 m/s²'}",0
V06385747,A321_6807,2024-06-05,6.7,"{'temp': '4.9°C', 'pressure': '996.1 hPa', 'vibrations': '1.6648460404134613 m/s²'}",0
V09401804,B737_2975,2024-06-05,5.9,"{'temp': '-10.1°C', 'pressure': '891.3 hPa', 'vibrations': '3.2893495372591515 m/s²'}",0
V00127011,B737_0789,2024-06-05,4.0,"{'temp': '-4.6°C', 'pressure': '911.3 hPa', 'vibrations': '1.3575355897126307 m/s²'}",0
V01577021,A340_6668,2024-06-05,5.6,"{'temp': '9.0°C', 'pressure': '976.2 hPa', 'vibrations': '2.9510454302621865 m/s²'}",0
V08923960,A330_2982,2024-06-05,3.1,"{'temp': '3.0°C', 'pressure': '935.0 hPa', 'vibrations': '4.318849155360905 m/s²'}",0
V09099601,B777_4029,2024-06-05,4.4,"{'temp': '-3.6°C', 'pressure': '1029.6 hPa', 'vibrations': '3.008546707091267 m/s²'}",0
V08764828,CRJ700_3108,2024-06-05,4.6,"{'temp': '-6.2°C', 'pressure': '944.9 hPa', 'vibrations': '0.15029996750493269 m/s²'}",0
V06189577,A320_6678,2024-06-05,7.2,"{'temp': '2.0°C', 'pressure': '939.6 hPa', 'vibrations': '4.206959434781276 m/s²'}",0
V09882555,E175_2963,2024-06-05,4.0,"{'temp': '-5.9°C', 'pressure': '976.4 hPa', 'vibrations': '4.3882291472173485 m/s²'}",0
V07456677,CRJ900_4042,2024-06-05,7.8,"{'temp': '-17.6°C', 'pressure': '974.8 hPa', 'vibrations': '4.121129048595623 m/s²'}",1
V01440581,A350_3122,2024-06-05,8.7,"{'temp': '-2.8°C', 'pressure': '1038.8 hPa', 'vibrations': '3.945172116339941 m/s²'}",0
V09483583,A320_6731,2024-06-05,4.2,"{'temp': '1.8°C', 'pressure': '895.9 hPa', 'vibrations': '1.2859101377252418 m/s²'}",0
V07931530,E170_5551,2024-06-05,4.7,"{'temp': '-10.7°C', 'pressure': '952.6 hPa', 'vibrations': '0.9316832781351353 m/s²'}",0
V04248926,B767_3878,2024-06-05,3.8,"{'temp': '7.7°C', 'pressure': '920.7 hPa', 'vibrations': '0.13908749332366355 m/s²'}",0
V06386435,B777_2912,2024-06-05,5.1,"{'temp': '10.3°C', 'pressure': '932.3 hPa', 'vibrations': '2.2918469710514966 m/s²'}",0
V00855957,E170_5551,2024-06-05,2.6,"{'temp': '14.6°C', 'pressure': '894.7 hPa', 'vibrations': '2.4624749355662616 m/s²'}",0
V06758101,B747_2846,2024-06-05,2.2,"{'temp': '-4.4°C', 'pressure': '1018.3 hPa', 'vibrations': '2.8548187962108273 m/s²'}",0
V07627748,B777_6867,2024-06-05,5.4,"{'temp': '-7.5°C', 'pressure': '943.1 hPa', 'vibrations': '3.149372089221911 m/s²'}",0
V02634845,A330_6979,2024-06-05,7.5,"{'temp': '-15.1°C', 'pressure': '929.3 hPa', 'vibrations': '2.524506446532891 m/s²'}",1
V02439338,E175_5586,2024-06-05,6.7,"{'temp': '-4.4°C', 'pressure': '983.5 hPa', 'vibrations': '2.555805870030646 m/s²'}",0
V06470861,B747_5273,2024-06-05,6.0,"{'temp': '-4.0°C', 'pressure': '909.6 hPa', 'vibrations': '2.7425793115638686 m/s²'}",0
V01585107,B777_4962,2024-06-05,3.3,"{'temp': '-13.2°C', 'pressure': '903.1 hPa', 'vibrations': '2.7110164600913302 m/s²'}",1
V05640538,A350_2655,2024-06-05,4.5,"{'temp': '-11.9°C', 'pressure': '944.1 hPa', 'vibrations': '0.6316146094534031 m/s²'}",0
V00326022,A350_5987,2024-06-05,6.1,"{'temp': '-12.9°C', 'pressure': '931.2 hPa', 'vibrations': '0.24457506957592912 m/s²'}",1
V03612216,A340_1047,2024-06-05,4.2,"{'temp': '-27.0°C', 'pressure': '931.2 hPa', 'vibrations': '4.693461857202752 m/s²'}",1
V08358522,CRJ900_3675,2024-06-05,4.8,"{'temp': '14.6°C', 'pressure': '1032.0 hPa', 'vibrations': '4.216882235935816 m/s²'}",0
V04231827,B777_5963,2024-06-05,6.2,"{'temp': '-3.3°C', 'pressure': '978.0 hPa', 'vibrations': '2.713659870728486 m/s²'}",0
V07436797,A321_1968,2024-06-05,2.4,"{'temp': '-13.6°C', 'pressure': '948.4 hPa', 'vibrations': '3.979595128847176 m/s²'}",1
V06486676,B737_1256,2024-06-05,6.2,"{'temp': '8.8°C', 'pressure': '1048.1 hPa', 'vibrations': '1.168928961258372 m/s²'}",0
V07864883,E175_2805,2024-06-05,5.8,"{'temp': '-8.1°C', 'pressure': '967.1 hPa', 'vibrations': '3.5101508744466683 m/s²'}",0
V02725513,B777_0908,2024-06-05,4.0,"{'temp': '12.8°C', 'pressure': '1025.6 hPa', 'vibrations': '2.4528578053018184 m/s²'}",0
V00414440,A321_0473,2024-06-05,8.2,"{'temp': '2.0°C', 'pressure': '944.2 hPa', 'vibrations': '4.647549871471573 m/s²'}",0
V06406095,B777_3776,2024-06-05,9.3,"{'temp': '8.9°C', 'pressure': '955.6 hPa', 'vibrations': '1.3355746863640006 m/s²'}",0
V03676278,A320_3521,2024-06-05,5.8,"{'temp': '-10.5°C', 'pressure': '997.4 hPa', 'vibrations': '2.25605925911541 m/s²'}",0
V08375145,B767_4924,2024-06-05,7.3,"{'temp': '-3.5°C', 'pressure': '1023.0 hPa', 'vibrations': '0.4499180066458497 m/s²'}",0
V04131013,E170_1130,2024-06-05,7.0,"{'temp': '-1.3°C', 'pressure': '984.3 hPa', 'vibrations': '2.447703039276083 m/s²'}",0
V09023929,CRJ900_1993,2024-06-05,7.2,"{'temp': '-14.1°C', 'pressure': '978.6 hPa', 'vibrations': '4.834746735908163 m/s²'}",1
V02193814,B757_1844,2024-06-05,4.1,"{'temp': '-7.5°C', 'pressure': '982.9 hPa', 'vibrations': '3.9861155815192846 m/s²'}",0
V04150353,A340_1505,2024-06-05,5.2,"{'temp': '-8.3°C', 'pressure': '1020.1 hPa', 'vibrations': '0.6253461476339878 m/s²'}",0
V08117818,B747_6800,2024-06-05,6.8,"{'temp': '-7.6°C', 'pressure': '967.5 hPa', 'vibrations': '4.43330500910129 m/s²'}",0
V03905253,A330_1199,2024-06-05,5.5,"{'temp': '-12.4°C', 'pressure': '949.4 hPa', 'vibrations': '4.527337200346533 m/s²'}",1
V06277977,A320_2237,2024-06-05,3.2,"{'temp': '-0.9°C', 'pressure': '992.6 hPa', 'vibrations': '1.8762825407942256 m/s²'}",0
V00853679,A380_0553,2024-06-05,2.5,"{'temp': '3.8°C', 'pressure': '947.4 hPa', 'vibrations': '2.6479951769935264 m/s²'}",0
V05495704,A350_6452,2024-06-05,5.1,"{'temp': '11.3°C', 'pressure': '940.5 hPa', 'vibrations': '0.9126392692718 m/s²'}",0
V08130277,A330_6095,2024-06-05,0.7,"{'temp': '-2.4°C', 'pressure': '956.6 hPa', 'vibrations': '4.233388923039953 m/s²'}",0
V03746196,B747_0442,2024-06-05,1.6,"{'temp': '3.7°C', 'pressure': '925.5 hPa', 'vibrations': '0.6323349934086664 m/s²'}",0
V03072793,A340_6933,2024-06-05,2.1,"{'temp': '-2.4°C', 'pressure': '963.5 hPa', 'vibrations': '1.0266591065348036 m/s²'}",0
V03488031,CRJ700_4386,2024-06-05,0.6,"{'temp': '2.2°C', 'pressure': '909.9 hPa', 'vibrations': '3.579938294053393 m/s²'}",0
V04569593,E175_3327,2024-06-05,10.0,"{'temp': '-12.3°C', 'pressure': '905.7 hPa', 'vibrations': '1.1295107912111964 m/s²'}",1
V05454589,CRJ900_4821,2024-06-05,6.0,"{'temp': '4.9°C', 'pressure': '959.3 hPa', 'vibrations': '4.521940188342441 m/s²'}",0
V04429475,B757_6806,2024-06-05,3.7,"{'temp': '21.9°C', 'pressure': '952.4 hPa', 'vibrations': '3.152933973933756 m/s²'}",1
V03113366,A350_2804,2024-06-05,3.1,"{'temp': '4.6°C', 'pressure': '940.6 hPa', 'vibrations': '4.284910037994226 m/s²'}",0
V04757594,CRJ700_1002,2024-06-05,1.2,"{'temp': '-4.9°C', 'pressure': '920.2 hPa', 'vibrations': '0.07945350010762187 m/s²'}",0
V07197773,CRJ700_6943,2024-06-05,6.6,"{'temp': '-12.3°C', 'pressure': '859.5 hPa', 'vibrations': '2.655732328295377 m/s²'}",1
V06778836,B767_0277,2024-06-05,3.8,"{'temp': '20.7°C', 'pressure': '895.3 hPa', 'vibrations': '4.934489632940856 m/s²'}",1
V08940381,A330_2602,2024-06-05,1.3,"{'temp': '19.7°C', 'pressure': '918.0 hPa', 'vibrations': '0.14655019337016573 m/s²'}",0
V04776523,E170_6723,2024-06-05,0.6,"{'temp': '26.7°C', 'pressure': '1030.5 hPa', 'vibrations': '2.8807319020457482 m/s²'}",1
V03054838,A340_3614,2024-06-05,2.8,"{'temp': '1.3°C', 'pressure': '876.3 hPa', 'vibrations': '1.3036953345402602 m/s²'}",0
V00362584,E175_4082,2024-06-05,4.1,"{'temp': '-10.2°C', 'pressure': '955.8 hPa', 'vibrations': '1.1246456280598105 m/s²'}",0
V06680826,A320_1930,2024-06-05,1.5,"{'temp': '-7.5°C', 'pressure': '925.9 hPa', 'vibrations': '2.2378283101319516 m/s²'}",0
V08656794,E170_4215,2024-06-05,3.4,"{'temp': '0.2°C', 'pressure': '912.8 hPa', 'vibrations': '0.1417250615283222 m/s²'}",0
V02208592,B747_1988,2024-06-05,5.8,"{'temp': '-3.0°C', 'pressure': '942.2 hPa', 'vibrations': '4.640869544878652 m/s²'}",0
V00490133,A380_6121,2024-06-05,3.3,"{'temp': '3.4°C', 'pressure': '880.8 hPa', 'vibrations': '3.0107851493146924 m/s²'}",0
V01078793,CRJ700_2863,2024-06-05,7.4,"{'temp': '-7.2°C', 'pressure': '927.0 hPa', 'vibrations': '1.1055804231626447 m/s²'}",0
V00538128,A321_0181,2024-06-05,2.8,"{'temp': '2.8°C', 'pressure': '867.2 hPa', 'vibrations': '4.435878640706588 m/s²'}",0
V00228114,E170_2583,2024-06-05,5.5,"{'temp': '-10.2°C', 'pressure': '998.9 hPa', 'vibrations': '4.298471455239859 m/s²'}",0
V09501055,A350_4039,2024-06-05,5.6,"{'temp': '5.0°C', 'pressure': '932.7 hPa', 'vibrations': '3.9459564892208125 m/s²'}",0
V02949446,A321_5105,2024-06-05,7.9,"{'temp': '-13.5°C', 'pressure': '954.6 hPa', 'vibrations': '0.212909057766561 m/s²'}",1
V09972247,B757_0375,2024-06-06,3.5,"{'temp': '6.4°C', 'pressure': '911.2 hPa', 'vibrations': '0.009413792309728164 m/s²'}",0
V05194992,B747_2724,2024-06-06,5.4,"{'temp': '4.8°C', 'pressure': '1011.5 hPa', 'vibrations': '0.16979882598674778 m/s²'}",0
V04977867,B747_0442,2024-06-06,3.6,"{'temp': '1.4°C', 'pressure': '788.9 hPa', 'vibrations': '0.17148269076934175 m/s²'}",0
V04836716,E170_6913,2024-06-06,4.6,"{'temp': '-27.4°C', 'pressure': '946.7 hPa', 'vibrations': '1.5543521695253382 m/s²'}",1
V06062166,A330_2982,2024-06-06,2.2,"{'temp': '12.4°C', 'pressure': '983.1 hPa', 'vibrations': '1.5906137497027713 m/s²'}",0
V04200584,B777_3944,2024-06-06,3.2,"{'temp': '-2.6°C', 'pressure': '968.9 hPa', 'vibrations': '0.5548754711428716 m/s²'}",0
V00958963,E170_2583,2024-06-06,4.7,"{'temp': '2.6°C', 'pressure': '963.6 hPa', 'vibrations': '1.231320502417748 m/s²'}",0
V02176237,A350_1889,2024-06-06,7.6,"{'temp': '1.3°C', 'pressure': '944.6 hPa', 'vibrations': '2.9927712402552253 m/s²'}",0
V09163322,E170_4783,2024-06-06,0.6,"{'temp': '2.8°C', 'pressure': '1037.5 hPa', 'vibrations': '1.2616668852380453 m/s²'}",0
V04253760,A340_3214,2024-06-06,3.2,"{'temp': '-5.9°C', 'pressure': '955.7 hPa', 'vibrations': '1.4426733240316554 m/s²'}",0
V00037005,CRJ700_1968,2024-06-06,5.0,"{'temp': '15.6°C', 'pressure': '867.8 hPa', 'vibrations': '4.6809270254297815 m/s²'}",0
V02767515,A350_6495,2024-06-06,0.6,"{'temp': '0.8°C', 'pressure': '946.0 hPa', 'vibrations': '2.010163390608209 m/s²'}",0
V01004584,A340_4021,2024-06-06,2.8,"{'temp': '9.7°C', 'pressure': '968.2 hPa', 'vibrations': '1.0714278767741008 m/s²'}",0
V05849129,E175_5414,2024-06-06,6.0,"{'temp': '10.2°C', 'pressure': '898.1 hPa', 'vibrations': '1.7514016189432824 m/s²'}",0
V00624266,B767_2315,2024-06-06,9.6,"{'temp': '3.3°C', 'pressure': '894.1 hPa', 'vibrations': '0.8183979961835658 m/s²'}",0
V03102510,A320_5229,2024-06-06,2.4,"{'temp': '-13.1°C', 'pressure': '995.0 hPa', 'vibrations': '0.26235492938476546 m/s²'}",1
V00346624,A350_4039,2024-06-06,3.7,"{'temp': '5.2°C', 'pressure': '878.3 hPa', 'vibrations': '0.35581507375817056 m/s²'}",0
V04230777,B737_2262,2024-06-06,8.7,"{'temp': '0.3°C', 'pressure': '911.3 hPa', 'vibrations': '1.2538931850966595 m/s²'}",0
V02073998,A321_4232,2024-06-06,5.1,"{'temp': '-1.6°C', 'pressure': '924.5 hPa', 'vibrations': '0.4217284367462226 m/s²'}",0
V02737332,CRJ900_6738,2024-06-06,12.4,"{'temp': '-2.0°C', 'pressure': '949.8 hPa', 'vibrations': '1.0424594386041202 m/s²'}",1
V09136742,A330_2237,2024-06-06,3.5,"{'temp': '-1.2°C', 'pressure': '937.9 hPa', 'vibrations': '2.648864993774333 m/s²'}",0
V09177428,B737_1256,2024-06-06,8.2,"{'temp': '2.4°C', 'pressure': '951.7 hPa', 'vibrations': '0.5504606018871033 m/s²'}",0
V04357278,A350_2655,2024-06-06,6.2,"{'temp': '0.8°C', 'pressure': '958.7 hPa', 'vibrations': '0.3665997952501576 m/s²'}",0
V03464203,E170_6353,2024-06-06,1.8,"{'temp': '2.9°C', 'pressure': '953.5 hPa', 'vibrations': '0.9422972773604549 m/s²'}",0
V09523901,B767_2368,2024-06-06,4.6,"{'temp': '1.4°C', 'pressure': '990.6 hPa', 'vibrations': '2.1460013832996645 m/s²'}",0
V08616942,B767_2417,2024-06-06,5.9,"{'temp': '-6.2°C', 'pressure': '980.0 hPa', 'vibrations': '2.446361720460834 m/s²'}",0
V05101558,A320_6731,2024-06-06,0.9,"{'temp': '-4.9°C', 'pressure': '854.4 hPa', 'vibrations': '4.360952663403722 m/s²'}",0
V09304674,A320_4367,2024-06-06,3.7,"{'temp': '-4.9°C', 'pressure': '1014.2 hPa', 'vibrations': '0.22992567513113515 m/s²'}",0
V03488454,A330_6708,2024-06-06,0.6,"{'temp': '-19.1°C', 'pressure': '1028.9 hPa', 'vibrations': '1.6467036002758406 m/s²'}",1
V07647402,B777_6867,2024-06-06,5.4,"{'temp': '-15.6°C', 'pressure': '938.4 hPa', 'vibrations': '0.9983179813523657 m/s²'}",1
V03049128,E175_1426,2024-06-06,6.0,"{'temp': '29.2°C', 'pressure': '1052.3 hPa', 'vibrations': '1.1033511971501002 m/s²'}",1
V08713890,A380_2017,2024-06-06,4.7,"{'temp': '0.6°C', 'pressure': '956.3 hPa', 'vibrations': '4.760344281610843 m/s²'}",0
V08321102,E175_5586,2024-06-06,4.2,"{'temp': '-2.2°C', 'pressure': '839.9 hPa', 'vibrations': '1.2110948043885483 m/s²'}",0
V00192022,E175_4558,2024-06-06,3.0,"{'temp': '-9.5°C', 'pressure': '895.4 hPa', 'vibrations': '4.23122032338855 m/s²'}",0
V07063066,A320_6678,2024-06-06,2.0,"{'temp': '-7.3°C', 'pressure': '1027.7 hPa', 'vibrations': '1.8545898917891597 m/s²'}",0
V06742848,A340_1505,2024-06-06,8.1,"{'temp': '15.6°C', 'pressure': '1011.0 hPa', 'vibrations': '0.35123710759758564 m/s²'}",0
V09277631,B777_4029,2024-06-06,1.7,"{'temp': '-7.3°C', 'pressure': '880.3 hPa', 'vibrations': '4.150795678015189 m/s²'}",0
V01166783,A330_4686,2024-06-06,10.1,"{'temp': '10.8°C', 'pressure': '952.7 hPa', 'vibrations': '1.0773421312429727 m/s²'}",0
V05941098,A321_1460,2024-06-06,0.6,"{'temp': '-14.1°C', 'pressure': '985.3 hPa', 'vibrations': '0.25299321283615117 m/s²'}",1
V03459959,B747_6800,2024-06-06,1.8,"{'temp': '-12.5°C', 'pressure': '996.1 hPa', 'vibrations': '0.03844223320336404 m/s²'}",1
V03225757,A350_4603,2024-06-06,8.3,"{'temp': '-2.3°C', 'pressure': '973.8 hPa', 'vibrations': '1.4428163906712204 m/s²'}",0
V09290694,B767_3878,2024-06-06,6.4,"{'temp': '5.8°C', 'pressure': '973.6 hPa', 'vibrations': '1.897589233211051 m/s²'}",0
V01925541,A380_3162,2024-06-06,6.6,"{'temp': '-0.7°C', 'pressure': '966.6 hPa', 'vibrations': '4.569540534311476 m/s²'}",0
V01649931,A330_3404,2024-06-06,6.2,"{'temp': '-6.5°C', 'pressure': '1013.8 hPa', 'vibrations': '3.989314058766331 m/s²'}",0
V05169941,A320_6924,2024-06-06,6.1,"{'temp': '-10.2°C', 'pressure': '954.2 hPa', 'vibrations': '3.3214457120960317 m/s²'}",0
V09312110,E170_6246,2024-06-06,3.9,"{'temp': '4.2°C', 'pressure': '1019.7 hPa', 'vibrations': '1.0257684346900586 m/s²'}",0
V02189916,B777_5963,2024-06-06,6.8,"{'temp': '4.3°C', 'pressure': '937.8 hPa', 'vibrations': '3.9007644250721936 m/s²'}",0
V07766489,A340_4633,2024-06-06,0.6,"{'temp': '21.5°C', 'pressure': '989.1 hPa', 'vibrations': '0.29234860205197166 m/s²'}",1
V04157957,A330_3519,2024-06-06,2.5,"{'temp': '6.5°C', 'pressure': '935.6 hPa', 'vibrations': '1.7400748756128281 m/s²'}",0
V07155769,B737_0789,2024-06-06,4.8,"{'temp': '4.0°C', 'pressure': '942.5 hPa', 'vibrations': '2.143875365005366 m/s²'}",0
V01514565,A350_6305,2024-06-06,4.0,"{'temp': '-2.2°C', 'pressure': '1044.1 hPa', 'vibrations': '0.6586517009615239 m/s²'}",0
V07720461,CRJ700_6849,2024-06-06,5.0,"{'temp': '2.8°C', 'pressure': '895.2 hPa', 'vibrations': '2.0586923544353715 m/s²'}",0
V07943022,CRJ900_3374,2024-06-06,6.2,"{'temp': '-8.3°C', 'pressure': '890.4 hPa', 'vibrations': '3.9609862892438006 m/s²'}",0
V09248919,A380_0594,2024-06-06,7.2,"{'temp': '3.3°C', 'pressure': '902.4 hPa', 'vibrations': '1.43400795687143 m/s²'}",0
V07616481,A321_0181,2024-06-06,2.0,"{'temp': '3.0°C', 'pressure': '939.3 hPa', 'vibrations': '0.8119589433350505 m/s²'}",0
V09392029,B767_4217,2024-06-06,5.8,"{'temp': '-10.3°C', 'pressure': '1015.7 hPa', 'vibrations': '4.567353293760868 m/s²'}",0
V01990512,E175_3843,2024-06-06,3.1,"{'temp': '11.9°C', 'pressure': '889.9 hPa', 'vibrations': '4.54270375443997 m/s²'}",0
V09809525,A380_0178,2024-06-06,7.1,"{'temp': '-15.0°C', 'pressure': '893.1 hPa', 'vibrations': '3.567610214107457 m/s²'}",1
V01278932,A340_3962,2024-06-07,5.6,"{'temp': '-11.7°C', 'pressure': '951.9 hPa', 'vibrations': '2.7577388348355063 m/s²'}",0
V08273170,A321_5105,2024-06-07,11.4,"{'temp': '11.8°C', 'pressure': '983.9 hPa', 'vibrations': '4.020220264213538 m/s²'}",1
V06166728,E170_4783,2024-06-07,6.1,"{'temp': '-5.5°C', 'pressure': '895.4 hPa', 'vibrations': '2.3677717121895316 m/s²'}",0
V01602590,B747_2846,2024-06-07,6.7,"{'temp': '-1.1°C', 'pressure': '967.0 hPa', 'vibrations': '4.756411012692508 m/s²'}",0
V09755243,B747_0262,2024-06-07,8.2,"{'temp': '6.9°C', 'pressure': '940.7 hPa', 'vibrations': '1.3183662083825305 m/s²'}",0
V01102998,A340_6933,2024-06-07,5.0,"{'temp': '-6.0°C', 'pressure': '983.9 hPa', 'vibrations': '0.399841107788777 m/s²'}",0
V00082969,B767_2368,2024-06-07,8.9,"{'temp': '-6.6°C', 'pressure': '917.5 hPa', 'vibrations': '1.7938141647218697 m/s²'}",0
V04422058,A350_0500,2024-06-07,9.7,"{'temp': '8.2°C', 'pressure': '906.7 hPa', 'vibrations': '4.239110160371392 m/s²'}",0
V09254682,E175_5586,2024-06-07,5.4,"{'temp': '4.6°C', 'pressure': '898.4 hPa', 'vibrations': '1.0459612981599375 m/s²'}",0
V05397916,B747_4152,2024-06-07,5.2,"{'temp': '-4.4°C', 'pressure': '895.8 hPa', 'vibrations': '3.367567494689714 m/s²'}",0
V05245905,B747_1988,2024-06-07,2.1,"{'temp': '-6.9°C', 'pressure': '921.2 hPa', 'vibrations': '3.9755016619140378 m/s²'}",0
V08986312,B747_2389,2024-06-07,9.8,"{'temp': '-13.3°C', 'pressure': '879.1 hPa', 'vibrations': '0.36847560787426903 m/s²'}",1
V03191116,A350_5568,2024-06-07,4.8,"{'temp': '7.0°C', 'pressure': '977.5 hPa', 'vibrations': '3.4850912265955665 m/s²'}",0
V04390909,B747_4211,2024-06-07,2.3,"{'temp': '-30.7°C', 'pressure': '954.0 hPa', 'vibrations': '2.3541516395636015 m/s²'}",1
V04145525,E170_4215,2024-06-07,4.4,"{'temp': '-2.8°C', 'pressure': '975.6 hPa', 'vibrations': '3.298392439067261 m/s²'}",0
V09732746,A350_1889,2024-06-07,6.0,"{'temp': '4.4°C', 'pressure': '1016.2 hPa', 'vibrations': '4.705010456798801 m/s²'}",0
V00561689,CRJ700_4386,2024-06-07,7.2,"{'temp': '7.9°C', 'pressure': '1031.1 hPa', 'vibrations': '1.288477205822331 m/s²'}",0
V04266743,A350_5434,2024-06-07,2.8,"{'temp': '8.8°C', 'pressure': '1012.9 hPa', 'vibrations': '2.5701050386578306 m/s²'}",0
V06479465,E175_2805,2024-06-07,5.6,"{'temp': '-1.7°C', 'pressure': '982.3 hPa', 'vibrations': '0.8094760062028261 m/s²'}",0
V01295434,CRJ700_1002,2024-06-07,7.1,"{'temp': '12.9°C', 'pressure': '1027.4 hPa', 'vibrations': '2.9913763704790117 m/s²'}",0
V05335031,B737_1117,2024-06-07,0.6,"{'temp': '-1.8°C', 'pressure': '924.4 hPa', 'vibrations': '4.69241961373426 m/s²'}",0
V03773529,A320_2497,2024-06-07,10.1,"{'temp': '6.0°C', 'pressure': '885.7 hPa', 'vibrations': '4.702602978082668 m/s²'}",0
V02305498,A340_4940,2024-06-07,1.8,"{'temp': '-5.8°C', 'pressure': '887.4 hPa', 'vibrations': '4.447896784882702 m/s²'}",0
V01125645,A340_4662,2024-06-07,5.9,"{'temp': '8.4°C', 'pressure': '878.2 hPa', 'vibrations': '1.7919958624330767 m/s²'}",0
V02329498,A321_3707,2024-06-07,4.9,"{'temp': '19.7°C', 'pressure': '1084.5 hPa', 'vibrations': '4.616933209129516 m/s²'}",0
V00349484,A380_6924,2024-06-07,9.7,"{'temp': '-11.5°C', 'pressure': '969.8 hPa', 'vibrations': '2.3741805996224885 m/s²'}",0
V00457738,B747_5273,2024-06-07,1.7,"{'temp': '-3.3°C', 'pressure': '979.6 hPa', 'vibrations': '1.3200875702803732 m/s²'}",0
V04978642,B747_0442,2024-06-07,4.2,"{'temp': '17.1°C', 'pressure': '960.9 hPa', 'vibrations': '1.6517848331687763 m/s²'}",0
V06597743,B777_0908,2024-06-07,3.6,"{'temp': '7.7°C', 'pressure': '912.5 hPa', 'vibrations': '4.081232572174121 m/s²'}",0
V01264143,A350_4039,2024-06-07,8.7,"{'temp': '11.6°C', 'pressure': '974.1 hPa', 'vibrations': '2.8465128210920976 m/s²'}",0
V08365552,A320_3178,2024-06-07,7.9,"{'temp': '-12.2°C', 'pressure': '984.1 hPa', 'vibrations': '3.5884880457920283 m/s²'}",1
V09055542,A350_5987,2024-06-07,6.4,"{'temp': '1.8°C', 'pressure': '913.3 hPa', 'vibrations': '1.6184444671849567 m/s²'}",0
V02489432,A340_3614,2024-06-07,4.7,"{'temp': '6.4°C', 'pressure': '928.0 hPa', 'vibrations': '0.3210056471952871 m/s²'}",0
V09777577,B737_0940,2024-06-07,4.6,"{'temp': '-5.0°C', 'pressure': '905.9 hPa', 'vibrations': '0.6722962887927797 m/s²'}",0
V07145214,A380_3607,2024-06-07,3.3,"{'temp': '-19.4°C', 'pressure': '895.1 hPa', 'vibrations': '0.04671321147853347 m/s²'}",1
V04204888,A330_6979,2024-06-07,5.5,"{'temp': '0.7°C', 'pressure': '875.6 hPa', 'vibrations': '4.655685191743297 m/s²'}",0
V03299176,E175_4558,2024-06-07,3.3,"{'temp': '3.6°C', 'pressure': '903.2 hPa', 'vibrations': '2.3644307979229238 m/s²'}",0
V01865907,A380_3162,2024-06-07,2.7,"{'temp': '-5.2°C', 'pressure': '964.7 hPa', 'vibrations': '0.9927223625796083 m/s²'}",0
V07037671,A350_0643,2024-06-07,10.7,"{'temp': '1.0°C', 'pressure': '930.9 hPa', 'vibrations': '3.5488875747064395 m/s²'}",0
V06819133,A320_6678,2024-06-07,3.6,"{'temp': '-10.2°C', 'pressure': '912.7 hPa', 'vibrations': '2.5547721672981334 m/s²'}",0
V06963467,A330_4856,2024-06-07,7.6,"{'temp': '12.1°C', 'pressure': '969.8 hPa', 'vibrations': '2.760813524175952 m/s²'}",0
V04814219,A380_0710,2024-06-07,5.0,"{'temp': '0.7°C', 'pressure': '933.9 hPa', 'vibrations': '2.5998462327807297 m/s²'}",0
V03512175,CRJ700_2189,2024-06-07,3.9,"{'temp': '4.0°C', 'pressure': '965.1 hPa', 'vibrations': '1.3952387743481713 m/s²'}",0
V05354226,B767_2790,2024-06-07,7.4,"{'temp': '6.0°C', 'pressure': '883.6 hPa', 'vibrations': '1.6639965169861748 m/s²'}",0
V03018891,B737_2262,2024-06-07,1.9,"{'temp': '2.2°C', 'pressure': '1015.1 hPa', 'vibrations': '3.5124129652716887 m/s²'}",0
V01637311,B737_1256,2024-06-07,4.5,"{'temp': '-3.8°C', 'pressure': '945.1 hPa', 'vibrations': '1.5199775279331862 m/s²'}",0
V02159063,A330_4046,2024-06-07,3.4,"{'temp': '-6.2°C', 'pressure': '1047.4 hPa', 'vibrations': '1.5288130053629245 m/s²'}",0
V07971245,A350_1689,2024-06-07,6.5,"{'temp': '1.1°C', 'pressure': '919.3 hPa', 'vibrations': '2.6863755585065 m/s²'}",0
V08669769,CRJ700_0545,2024-06-07,5.7,"{'temp': '-13.0°C', 'pressure': '879.2 hPa', 'vibrations': '3.9886776312969463 m/s²'}",1
V08478998,B757_0375,2024-06-07,1.4,"{'temp': '-2.4°C', 'pressure': '990.4 hPa', 'vibrations': '2.344364510408172 m/s²'}",0
V03655645,B777_3000,2024-06-07,6.7,"{'temp': '-21.0°C', 'pressure': '892.4 hPa', 'vibrations': '4.556860433114621 m/s²'}",1
V03053284,B777_4962,2024-06-07,2.3,"{'temp': '1.2°C', 'pressure': '960.3 hPa', 'vibrations': '0.5109151430800052 m/s²'}",0
V07658832,A380_4294,2024-06-07,5.5,"{'temp': '-0.7°C', 'pressure': '984.0 hPa', 'vibrations': '2.8835304261431425 m/s²'}",0
