ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D006526,E175_2977,AILE175-E175_2977-20,19.182704,2024-06-04,False
D005303,E175_2977,EMPE175-E175_2977-21,21.342256000000003,2024-06-04,False
D001807,E175_2977,FLAE175-E175_2977-22,37.33090000000001,2024-06-04,False
D003025,E175_2977,SPOE175-E175_2977-23,49.111495999999995,2024-06-04,False
D002116,E175_2977,FREE175-E175_2977-24,58.61894000000001,2024-06-04,False
D009335,E175_2977,SYSE175-E175_2977-25,14.7505,2024-06-04,False
D002162,E175_2977,GOUE175-E175_2977-26,43.808028,2024-06-04,False
D002520,E175_2977,SYSE175-E175_2977-27,33.642248,2024-06-04,False
D009197,E175_2977,SYSE175-E175_2977-28,56.557228,2024-06-04,False
D000782,E175_2977,SYSE175-E175_2977-29,23.016316000000003,2024-06-04,False
D007712,E175_2977,ECLE175-E175_2977-30,25.474684,2024-06-04,False
D007010,E175_2977,SIEE175-E175_2977-31,31.182776,2024-06-04,False
D001528,E175_2977,SIEE175-E175_2977-32,21.693199999999997,2024-06-04,False
D000378,E175_2977,SYSE175-E175_2977-33,37.15106,2024-06-04,False
D000614,E175_2977,SYSE175-E175_2977-34,62.479696,2024-06-04,False
D004627,E175_2977,TOIE175-E175_2977-35,25.46308,2024-06-04,False
D008520,E175_2977,SYSE175-E175_2977-36,17.897228,2024-06-04,False
D000068,E175_2977,DETE175-E175_2977-37,33.638935999999994,2024-06-04,False
D002482,E175_2977,ECLE175-E175_2977-38,40.294363999999995,2024-06-04,False
D001504,E175_2977,PORE175-E175_2977-39,39.633612,2024-06-04,False
D001600,E175_2977,SYSE175-E175_2977-40,6.855447999999999,2024-06-04,False
D007123,E175_2977,PORE175-E175_2977-41,60.038972,2024-06-04,False
D005695,E175_2977,HUBE175-E175_2977-42,55.259688000000004,2024-06-04,False
D001518,E175_2977,ECLE175-E175_2977-43,11.305244,2024-06-04,False
D004699,E175_2977,SYSE175-E175_2977-44,14.658016,2024-06-04,False
D005213,A340_1047,REAA340-A340_1047-0,19.985745,2024-06-02,False
D009681,A340_1047,REAA340-A340_1047-1,21.211185999999998,2024-06-02,False
D002491,A340_1047,SYSA340-A340_1047-2,19.013001000000003,2024-06-02,False
D003414,A340_1047,ORDA340-A340_1047-3,27.946901,2024-06-02,False
D001121,A340_1047,AUTA340-A340_1047-4,4.795667,2024-06-02,False
D008492,A340_1047,SYSA340-A340_1047-5,16.26738,2024-06-02,False
D003712,A340_1047,RADA340-A340_1047-6,13.157303,2024-06-02,False
D008917,A340_1047,SYSA340-A340_1047-7,14.30257,2024-06-02,False
D009496,A340_1047,SYSA340-A340_1047-8,54.836359,2024-06-02,False
D007947,A340_1047,SYSA340-A340_1047-9,2.525803,2024-06-02,False
D007878,A340_1047,SYSA340-A340_1047-10,59.056567,2024-06-02,False
D000922,A340_1047,UNIA340-A340_1047-11,32.246664,2024-06-02,False
D009302,A340_1047,SYSA340-A340_1047-12,23.964948999999997,2024-06-02,False
D007342,A340_1047,SYSA340-A340_1047-13,53.625757,2024-06-02,False
D004857,A340_1047,SYSA340-A340_1047-14,7.571403,2024-06-02,False
D001621,A340_1047,SYSA340-A340_1047-15,56.893471000000005,2024-06-02,False
D001220,A340_1047,GENA340-A340_1047-16,17.166676,2024-06-02,False
D001497,A340_1047,TRAA340-A340_1047-17,11.523729000000001,2024-06-02,False
D005760,A340_1047,TRAA340-A340_1047-18,19.021804000000003,2024-06-02,False
D003751,A340_1047,SYSA340-A340_1047-19,44.493227000000005,2024-06-02,False
D000269,A340_1047,AILA340-A340_1047-20,3.3119639999999997,2024-06-02,False
D007501,A340_1047,EMPA340-A340_1047-21,51.737896,2024-06-02,False
D005394,A340_1047,FLAA340-A340_1047-22,11.542525,2024-06-02,False
D004034,A340_1047,SPOA340-A340_1047-23,11.868986000000001,2024-06-02,False
D004018,A340_1047,FREA340-A340_1047-24,44.711915,2024-06-02,False
D002039,A340_1047,SYSA340-A340_1047-25,56.728624999999994,2024-06-02,False
D001302,A340_1047,GOUA340-A340_1047-26,33.491223,2024-06-02,False
D003069,A340_1047,SYSA340-A340_1047-27,44.261618,2024-06-02,False
D000887,A340_1047,SYSA340-A340_1047-28,39.130923,2024-06-02,False
D007478,A340_1047,SYSA340-A340_1047-29,57.580231000000005,2024-06-02,False
D000630,A340_1047,ECLA340-A340_1047-30,40.039519,2024-06-02,False
D008680,A340_1047,SIEA340-A340_1047-31,8.308466000000001,2024-06-02,False
D007188,A340_1047,SIEA340-A340_1047-32,51.7062,2024-06-02,False
D002181,A340_1047,SYSA340-A340_1047-33,51.013085,2024-06-02,False
D002189,A340_1047,SYSA340-A340_1047-34,58.086436,2024-06-02,False
D003210,A340_1047,TOIA340-A340_1047-35,51.19703,2024-06-02,False
D002032,A340_1047,SYSA340-A340_1047-36,47.680923,2024-06-02,False
D003252,A340_1047,DETA340-A340_1047-37,44.895026,2024-06-02,False
D007691,A340_1047,ECLA340-A340_1047-38,27.095899,2024-06-02,False
D006663,A340_1047,PORA340-A340_1047-39,28.988267,2024-06-02,False
D006342,A340_1047,SYSA340-A340_1047-40,16.895318000000003,2024-06-02,False
D002533,A340_1047,PORA340-A340_1047-41,54.899527,2024-06-02,False
D009229,A340_1047,HUBA340-A340_1047-42,21.537658,2024-06-02,False
D004248,A340_1047,ECLA340-A340_1047-43,15.808979,2024-06-02,False
D005485,A340_1047,SYSA340-A340_1047-44,32.920556,2024-06-02,False
D007509,A320_6731,REAA320-A320_6731-0,28.80585,2024-06-03,False
D008801,A320_6731,REAA320-A320_6731-1,50.291380000000004,2024-06-03,False
D006657,A320_6731,SYSA320-A320_6731-2,50.960330000000006,2024-06-03,False
D001466,A320_6731,ORDA320-A320_6731-3,50.87733000000001,2024-06-03,False
D002348,A320_6731,AUTA320-A320_6731-4,23.050110000000004,2024-06-03,False
D004318,A320_6731,SYSA320-A320_6731-5,55.94540000000001,2024-06-03,False
D001157,A320_6731,RADA320-A320_6731-6,1.7899900000000004,2024-06-03,False
D009210,A320_6731,SYSA320-A320_6731-7,49.748099999999994,2024-06-03,False
D007173,A320_6731,SYSA320-A320_6731-8,36.02847,2024-06-03,False
D008063,A320_6731,SYSA320-A320_6731-9,42.024989999999995,2024-06-03,False
D007345,A320_6731,SYSA320-A320_6731-10,12.367110000000002,2024-06-03,False
D000503,A320_6731,UNIA320-A320_6731-11,48.459120000000006,2024-06-03,False
D000439,A320_6731,SYSA320-A320_6731-12,41.50317,2024-06-03,False
D005802,A320_6731,SYSA320-A320_6731-13,48.39981,2024-06-03,False
D007531,A320_6731,SYSA320-A320_6731-14,48.84298999999999,2024-06-03,False
D009718,A320_6731,SYSA320-A320_6731-15,58.925430000000006,2024-06-03,False
D009444,A320_6731,GENA320-A320_6731-16,14.31308,2024-06-03,False
D005734,A320_6731,TRAA320-A320_6731-17,38.640570000000004,2024-06-03,False
D004400,A320_6731,TRAA320-A320_6731-18,14.555320000000002,2024-06-03,False
D009351,A320_6731,SYSA320-A320_6731-19,55.924910000000004,2024-06-03,False
D005134,A320_6731,AILA320-A320_6731-20,49.57812,2024-06-03,False
D001779,A320_6731,EMPA320-A320_6731-21,7.9356800000000005,2024-06-03,False
D005800,A320_6731,FLAA320-A320_6731-22,34.51324999999999,2024-06-03,False
D002420,A320_6731,SPOA320-A320_6731-23,37.12538000000001,2024-06-03,False
D001691,A320_6731,FREA320-A320_6731-24,40.38195,2024-06-03,False
D007519,A320_6731,SYSA320-A320_6731-25,51.28625000000001,2024-06-03,False
D008977,A320_6731,GOUA320-A320_6731-26,38.59359,2024-06-03,False
D005991,A320_6731,SYSA320-A320_6731-27,59.05393999999999,2024-06-03,False
D004372,A320_6731,SYSA320-A320_6731-28,20.39459,2024-06-03,False
D005562,A320_6731,SYSA320-A320_6731-29,37.91623,2024-06-03,False
D007231,A320_6731,ECLA320-A320_6731-30,23.001269999999998,2024-06-03,False
D004153,A320_6731,SIEA320-A320_6731-31,29.703780000000002,2024-06-03,False
D005622,A320_6731,SIEA320-A320_6731-32,44.605999999999995,2024-06-03,False
D006356,A320_6731,SYSA320-A320_6731-33,13.178049999999999,2024-06-03,False
D002226,A320_6731,SYSA320-A320_6731-34,58.47388,2024-06-03,False
D004185,A320_6731,TOIA320-A320_6731-35,4.6099000000000006,2024-06-03,False
D001534,A320_6731,SYSA320-A320_6731-36,57.78459,2024-06-03,False
D009822,A320_6731,DETA320-A320_6731-37,4.2485800000000005,2024-06-03,False
D001071,A320_6731,ECLA320-A320_6731-38,49.06667000000001,2024-06-03,False
D007748,A320_6731,PORA320-A320_6731-39,27.35811,2024-06-03,False
D005595,A320_6731,SYSA320-A320_6731-40,26.344939999999998,2024-06-03,False
D006143,A320_6731,PORA320-A320_6731-41,11.05391,2024-06-03,False
D000405,A320_6731,HUBA320-A320_6731-42,49.45714,2024-06-03,False
D003144,A320_6731,ECLA320-A320_6731-43,43.573069999999994,2024-06-03,False
D009698,A320_6731,SYSA320-A320_6731-44,40.64348,2024-06-03,False
D005274,A320_6924,REAA320-A320_6924-0,45.971005000000005,2024-06-02,False
D007752,A320_6924,REAA320-A320_6924-1,36.982714,2024-06-02,False
D002348,A320_6924,SYSA320-A320_6924-2,37.298149,2024-06-02,False
D000574,A320_6924,ORDA320-A320_6924-3,28.049249,2024-06-02,False
D005569,A320_6924,AUTA320-A320_6924-4,55.401383,2024-06-02,False
D007788,A320_6924,SYSA320-A320_6924-5,31.939619999999998,2024-06-02,False
D002069,A320_6924,RADA320-A320_6924-6,22.541147000000002,2024-06-02,False
D001860,A320_6924,SYSA320-A320_6924-7,57.95293,2024-06-02,False
D005311,A320_6924,SYSA320-A320_6924-8,28.546491,2024-06-02,False
D003261,A320_6924,SYSA320-A320_6924-9,25.087647,2024-06-02,False
D002351,A320_6924,SYSA320-A320_6924-10,52.045483000000004,2024-06-02,False
D009469,A320_6924,UNIA320-A320_6924-11,25.966936,2024-06-02,False
D007424,A320_6924,SYSA320-A320_6924-12,4.266401,2024-06-02,False
D009801,A320_6924,SYSA320-A320_6924-13,44.384792999999995,2024-06-02,False
D001150,A320_6924,SYSA320-A320_6924-14,35.422047,2024-06-02,False
D008073,A320_6924,SYSA320-A320_6924-15,28.708179,2024-06-02,False
D007281,A320_6924,GENA320-A320_6924-16,34.860724,2024-06-02,False
D004291,A320_6924,TRAA320-A320_6924-17,47.044621,2024-06-02,False
D008094,A320_6924,TRAA320-A320_6924-18,24.762796,2024-06-02,False
D000775,A320_6924,SYSA320-A320_6924-19,35.617823,2024-06-02,False
D002177,A320_6924,AILA320-A320_6924-20,9.906636,2024-06-02,False
D004878,A320_6924,EMPA320-A320_6924-21,54.852504,2024-06-02,False
D001786,A320_6924,FLAA320-A320_6924-22,14.951225,2024-06-02,False
D006533,A320_6924,SPOA320-A320_6924-23,2.0849140000000004,2024-06-02,False
D007634,A320_6924,FREA320-A320_6924-24,43.290335,2024-06-02,False
D000965,A320_6924,SYSA320-A320_6924-25,41.500125,2024-06-02,False
D006794,A320_6924,GOUA320-A320_6924-26,42.775227,2024-06-02,False
D009060,A320_6924,SYSA320-A320_6924-27,16.389082000000002,2024-06-02,False
D003825,A320_6924,SYSA320-A320_6924-28,15.110527,2024-06-02,False
D009417,A320_6924,SYSA320-A320_6924-29,16.075419,2024-06-02,False
D004461,A320_6924,ECLA320-A320_6924-30,25.057331,2024-06-02,False
D003738,A320_6924,SIEA320-A320_6924-31,56.017434,2024-06-02,False
D005175,A320_6924,SIEA320-A320_6924-32,40.06379999999999,2024-06-02,False
D001727,A320_6924,SYSA320-A320_6924-33,59.814665,2024-06-02,False
D001205,A320_6924,SYSA320-A320_6924-34,6.354964000000001,2024-06-02,False
D006914,A320_6924,TOIA320-A320_6924-35,6.147469999999999,2024-06-02,False
D002170,A320_6924,SYSA320-A320_6924-36,15.940527,2024-06-02,False
D002285,A320_6924,DETA320-A320_6924-37,37.25487400000001,2024-06-02,False
D002000,A320_6924,ECLA320-A320_6924-38,56.037951,2024-06-02,False
D008576,A320_6924,PORA320-A320_6924-39,23.938783,2024-06-02,False
D002309,A320_6924,SYSA320-A320_6924-40,45.160382,2024-06-02,False
D004760,A320_6924,PORA320-A320_6924-41,34.456523,2024-06-02,False
D009845,A320_6924,HUBA320-A320_6924-42,51.359042,2024-06-02,False
D007209,A320_6924,ECLA320-A320_6924-43,44.836870999999995,2024-06-02,False
D005945,A320_6924,SYSA320-A320_6924-44,22.258844000000003,2024-06-02,False
D001274,CRJ900_5426,REACRJ900-CRJ900_5426-0,53.678205000000005,2024-06-04,False
D004519,CRJ900_5426,REACRJ900-CRJ900_5426-1,26.902873999999997,2024-06-04,False
D003502,CRJ900_5426,SYSCRJ900-CRJ900_5426-2,36.144709000000006,2024-06-04,False
D009008,CRJ900_5426,ORDCRJ900-CRJ900_5426-3,30.349809,2024-06-04,False
D001216,CRJ900_5426,AUTCRJ900-CRJ900_5426-4,55.716903,2024-06-04,False
D007250,CRJ900_5426,SYSCRJ900-CRJ900_5426-5,39.63242,2024-06-04,False
D007507,CRJ900_5426,RADCRJ900-CRJ900_5426-6,39.148827000000004,2024-06-04,False
D004313,CRJ900_5426,SYSCRJ900-CRJ900_5426-7,44.03213,2024-06-04,False
D006321,CRJ900_5426,SYSCRJ900-CRJ900_5426-8,30.891531,2024-06-04,False
D009664,CRJ900_5426,SYSCRJ900-CRJ900_5426-9,39.135327,2024-06-04,False
D006134,CRJ900_5426,SYSCRJ900-CRJ900_5426-10,23.925003,2024-06-04,False
D005735,CRJ900_5426,UNICRJ900-CRJ900_5426-11,58.852776000000006,2024-06-04,False
D006580,CRJ900_5426,SYSCRJ900-CRJ900_5426-12,44.991840999999994,2024-06-04,False
D002205,CRJ900_5426,SYSCRJ900-CRJ900_5426-13,48.680713000000004,2024-06-04,False
D005218,CRJ900_5426,SYSCRJ900-CRJ900_5426-14,49.555727000000005,2024-06-04,False
D002539,CRJ900_5426,SYSCRJ900-CRJ900_5426-15,12.437939,2024-06-04,False
D000158,CRJ900_5426,GENCRJ900-CRJ900_5426-16,39.915284,2024-06-04,False
D000854,CRJ900_5426,TRACRJ900-CRJ900_5426-17,7.406861,2024-06-04,False
D008959,CRJ900_5426,TRACRJ900-CRJ900_5426-18,22.327036000000003,2024-06-04,False
D003511,CRJ900_5426,SYSCRJ900-CRJ900_5426-19,16.726943,2024-06-04,False
D009218,CRJ900_5426,AILCRJ900-CRJ900_5426-20,41.490476,2024-06-04,False
D008964,CRJ900_5426,EMPCRJ900-CRJ900_5426-21,21.350264,2024-06-04,False
D002853,CRJ900_5426,FLACRJ900-CRJ900_5426-22,12.385225,2024-06-04,False
D006923,CRJ900_5426,SPOCRJ900-CRJ900_5426-23,42.483074,2024-06-04,False
D009222,CRJ900_5426,FRECRJ900-CRJ900_5426-24,57.452735000000004,2024-06-04,False
D002772,CRJ900_5426,SYSCRJ900-CRJ900_5426-25,16.670125,2024-06-04,False
D005203,CRJ900_5426,GOUCRJ900-CRJ900_5426-26,38.358107,2024-06-04,False
D007231,CRJ900_5426,SYSCRJ900-CRJ900_5426-27,47.73316199999999,2024-06-04,False
D005109,CRJ900_5426,SYSCRJ900-CRJ900_5426-28,50.52540700000001,2024-06-04,False
D003680,CRJ900_5426,SYSCRJ900-CRJ900_5426-29,16.630779,2024-06-04,False
D004601,CRJ900_5426,ECLCRJ900-CRJ900_5426-30,19.191971000000002,2024-06-04,False
D003764,CRJ900_5426,SIECRJ900-CRJ900_5426-31,13.014394000000001,2024-06-04,False
D006129,CRJ900_5426,SIECRJ900-CRJ900_5426-32,11.615800000000002,2024-06-04,False
D005712,CRJ900_5426,SYSCRJ900-CRJ900_5426-33,6.312265,2024-06-04,False
D005841,CRJ900_5426,SYSCRJ900-CRJ900_5426-34,55.345124,2024-06-04,False
D006937,CRJ900_5426,TOICRJ900-CRJ900_5426-35,50.004270000000005,2024-06-04,False
D001961,CRJ900_5426,SYSCRJ900-CRJ900_5426-36,15.345407,2024-06-04,False
D003515,CRJ900_5426,DETCRJ900-CRJ900_5426-37,33.105434,2024-06-04,False
D007440,CRJ900_5426,ECLCRJ900-CRJ900_5426-38,60.01539100000001,2024-06-04,False
D003592,CRJ900_5426,PORCRJ900-CRJ900_5426-39,38.30030300000001,2024-06-04,False
D000726,CRJ900_5426,SYSCRJ900-CRJ900_5426-40,23.816462,2024-06-04,False
D008590,CRJ900_5426,PORCRJ900-CRJ900_5426-41,42.403643,2024-06-04,False
D006791,CRJ900_5426,HUBCRJ900-CRJ900_5426-42,26.835522,2024-06-04,False
D000605,CRJ900_5426,ECLCRJ900-CRJ900_5426-43,26.749111,2024-06-04,False
D005176,CRJ900_5426,SYSCRJ900-CRJ900_5426-44,16.876203999999998,2024-06-04,False
D009231,A330_4856,REAA330-A330_4856-0,21.755435000000002,2024-06-02,False
D002707,A330_4856,REAA330-A330_4856-1,45.358518,2024-06-02,False
D007151,A330_4856,SYSA330-A330_4856-2,47.727363,2024-06-02,False
D006724,A330_4856,ORDA330-A330_4856-3,36.733063,2024-06-02,False
D003556,A330_4856,AUTA330-A330_4856-4,4.683121000000001,2024-06-02,False
D006211,A330_4856,SYSA330-A330_4856-5,28.24894,2024-06-02,False
D005014,A330_4856,RADA330-A330_4856-6,50.434989,2024-06-02,False
D001105,A330_4856,SYSA330-A330_4856-7,59.202909999999996,2024-06-02,False
D000960,A330_4856,SYSA330-A330_4856-8,42.530317,2024-06-02,False
D007325,A330_4856,SYSA330-A330_4856-9,5.470489,2024-06-02,False
D004208,A330_4856,SYSA330-A330_4856-10,45.559821,2024-06-02,False
D004969,A330_4856,UNIA330-A330_4856-11,38.341032,2024-06-02,False
D001999,A330_4856,SYSA330-A330_4856-12,36.098487000000006,2024-06-02,False
D005579,A330_4856,SYSA330-A330_4856-13,39.475791,2024-06-02,False
D009903,A330_4856,SYSA330-A330_4856-14,12.233289000000001,2024-06-02,False
D004787,A330_4856,SYSA330-A330_4856-15,44.267973,2024-06-02,False
D002076,A330_4856,GENA330-A330_4856-16,48.481388,2024-06-02,False
D007672,A330_4856,TRAA330-A330_4856-17,44.075627000000004,2024-06-02,False
D007810,A330_4856,TRAA330-A330_4856-18,29.986852,2024-06-02,False
D007737,A330_4856,SYSA330-A330_4856-19,46.077401,2024-06-02,False
D004104,A330_4856,AILA330-A330_4856-20,8.064932,2024-06-02,False
D009250,A330_4856,EMPA330-A330_4856-21,6.924248,2024-06-02,False
D007156,A330_4856,FLAA330-A330_4856-22,60.976575,2024-06-02,False
D005494,A330_4856,SPOA330-A330_4856-23,26.099918000000002,2024-06-02,False
D006470,A330_4856,FREA330-A330_4856-24,44.74514500000001,2024-06-02,False
D006508,A330_4856,SYSA330-A330_4856-25,2.040875,2024-06-02,False
D009881,A330_4856,GOUA330-A330_4856-26,41.097949,2024-06-02,False
D007148,A330_4856,SYSA330-A330_4856-27,17.381334,2024-06-02,False
D001690,A330_4856,SYSA330-A330_4856-28,30.009049,2024-06-02,False
D006246,A330_4856,SYSA330-A330_4856-29,22.881853,2024-06-02,False
D009136,A330_4856,ECLA330-A330_4856-30,18.237397,2024-06-02,False
D001689,A330_4856,SIEA330-A330_4856-31,50.641158,2024-06-02,False
D008747,A330_4856,SIEA330-A330_4856-32,22.6506,2024-06-02,False
D007177,A330_4856,SYSA330-A330_4856-33,8.039855,2024-06-02,False
D005464,A330_4856,SYSA330-A330_4856-34,61.274268,2024-06-02,False
D001056,A330_4856,TOIA330-A330_4856-35,33.46189,2024-06-02,False
D000206,A330_4856,SYSA330-A330_4856-36,17.949049,2024-06-02,False
D003214,A330_4856,DETA330-A330_4856-37,43.022437999999994,2024-06-02,False
D001406,A330_4856,ECLA330-A330_4856-38,57.19333700000001,2024-06-02,False
D004993,A330_4856,PORA330-A330_4856-39,54.816921,2024-06-02,False
D004059,A330_4856,SYSA330-A330_4856-40,30.024434,2024-06-02,False
D009360,A330_4856,PORA330-A330_4856-41,30.914301,2024-06-02,False
D000793,A330_4856,HUBA330-A330_4856-42,32.383854,2024-06-02,False
D007939,A330_4856,ECLA330-A330_4856-43,57.53137699999999,2024-06-02,False
D008286,A330_4856,SYSA330-A330_4856-44,45.249828,2024-06-02,False
D008245,A340_3887,REAA340-A340_3887-0,39.158480000000004,2024-06-02,False
D005525,A340_3887,REAA340-A340_3887-1,32.682144,2024-06-02,False
D007119,A340_3887,SYSA340-A340_3887-2,32.377904,2024-06-02,False
D000164,A340_3887,ORDA340-A340_3887-3,18.453504,2024-06-02,False
D003721,A340_3887,AUTA340-A340_3887-4,9.097968,2024-06-02,False
D009211,A340_3887,SYSA340-A340_3887-5,25.88152,2024-06-02,False
D001627,A340_3887,RADA340-A340_3887-6,6.866912000000001,2024-06-02,False
D003776,A340_3887,SYSA340-A340_3887-7,19.59328,2024-06-02,False
D005447,A340_3887,SYSA340-A340_3887-8,56.623536,2024-06-02,False
D000266,A340_3887,SYSA340-A340_3887-9,44.550912,2024-06-02,False
D008511,A340_3887,SYSA340-A340_3887-10,10.401568000000001,2024-06-02,False
D000634,A340_3887,UNIA340-A340_3887-11,39.224256,2024-06-02,False
D001154,A340_3887,SYSA340-A340_3887-12,46.308896000000004,2024-06-02,False
D005695,A340_3887,SYSA340-A340_3887-13,46.719328,2024-06-02,False
D000220,A340_3887,SYSA340-A340_3887-14,47.803312,2024-06-02,False
D008543,A340_3887,SYSA340-A340_3887-15,37.322784,2024-06-02,False
D006918,A340_3887,GENA340-A340_3887-16,60.655104,2024-06-02,False
D005408,A340_3887,TRAA340-A340_3887-17,35.246016,2024-06-02,False
D001907,A340_3887,TRAA340-A340_3887-18,40.620816,2024-06-02,False
D003764,A340_3887,SYSA340-A340_3887-19,16.182208000000003,2024-06-02,False
D009805,A340_3887,AILA340-A340_3887-20,4.075456,2024-06-02,False
D006636,A340_3887,EMPA340-A340_3887-21,27.857984,2024-06-02,False
D006709,A340_3887,FLAA340-A340_3887-22,30.0876,2024-06-02,False
D008811,A340_3887,SPOA340-A340_3887-23,42.103344,2024-06-02,False
D006861,A340_3887,FREA340-A340_3887-24,18.70616,2024-06-02,False
D001292,A340_3887,SYSA340-A340_3887-25,40.342,2024-06-02,False
D008399,A340_3887,GOUA340-A340_3887-26,32.010592,2024-06-02,False
D006341,A340_3887,SYSA340-A340_3887-27,41.782672000000005,2024-06-02,False
D005226,A340_3887,SYSA340-A340_3887-28,28.599391999999998,2024-06-02,False
D000983,A340_3887,SYSA340-A340_3887-29,50.753824,2024-06-02,False
D007095,A340_3887,ECLA340-A340_3887-30,40.520176,2024-06-02,False
D002776,A340_3887,SIEA340-A340_3887-31,52.103264,2024-06-02,False
D007801,A340_3887,SIEA340-A340_3887-32,9.1248,2024-06-02,False
D005526,A340_3887,SYSA340-A340_3887-33,44.143840000000004,2024-06-02,False
D002826,A340_3887,SYSA340-A340_3887-34,45.498143999999996,2024-06-02,False
D005637,A340_3887,TOIA340-A340_3887-35,40.08512,2024-06-02,False
D001992,A340_3887,SYSA340-A340_3887-36,10.759392,2024-06-02,False
D003769,A340_3887,DETA340-A340_3887-37,19.723504,2024-06-02,False
D003146,A340_3887,ECLA340-A340_3887-38,50.377696,2024-06-02,False
D008816,A340_3887,PORA340-A340_3887-39,48.418368,2024-06-02,False
D007552,A340_3887,SYSA340-A340_3887-40,16.577472,2024-06-02,False
D002371,A340_3887,PORA340-A340_3887-41,48.827408,2024-06-02,False
D001086,A340_3887,HUBA340-A340_3887-42,57.002832,2024-06-02,False
D003449,A340_3887,ECLA340-A340_3887-43,34.172016,2024-06-02,False
D002022,A340_3887,SYSA340-A340_3887-44,37.462624,2024-06-02,False
D002590,A340_4662,REAA340-A340_4662-0,38.790625000000006,2024-06-03,False
D003098,A340_4662,REAA340-A340_4662-1,51.37325,2024-06-03,False
D009788,A340_4662,SYSA340-A340_4662-2,5.667625,2024-06-03,False
D009580,A340_4662,ORDA340-A340_4662-3,23.045125,2024-06-03,False
D000785,A340_4662,AUTA340-A340_4662-4,44.975874999999995,2024-06-03,False
D006956,A340_4662,SYSA340-A340_4662-5,51.6825,2024-06-03,False
D005497,A340_4662,RADA340-A340_4662-6,31.150375,2024-06-03,False
D006635,A340_4662,SYSA340-A340_4662-7,55.03625000000001,2024-06-03,False
D008242,A340_4662,SYSA340-A340_4662-8,42.33237499999999,2024-06-03,False
D004272,A340_4662,SYSA340-A340_4662-9,20.142875,2024-06-03,False
D006477,A340_4662,SYSA340-A340_4662-10,58.408375,2024-06-03,False
D005467,A340_4662,UNIA340-A340_4662-11,54.353,2024-06-03,False
D000657,A340_4662,SYSA340-A340_4662-12,39.161125000000006,2024-06-03,False
D001507,A340_4662,SYSA340-A340_4662-13,50.162124999999996,2024-06-03,False
D003781,A340_4662,SYSA340-A340_4662-14,5.782875000000001,2024-06-03,False
D001159,A340_4662,SYSA340-A340_4662-15,45.16137500000001,2024-06-03,False
D007267,A340_4662,GENA340-A340_4662-16,46.2945,2024-06-03,False
D002869,A340_4662,TRAA340-A340_4662-17,21.628625,2024-06-03,False
D001345,A340_4662,TRAA340-A340_4662-18,24.0255,2024-06-03,False
D005980,A340_4662,SYSA340-A340_4662-19,6.310874999999999,2024-06-03,False
D009673,A340_4662,AILA340-A340_4662-20,25.3755,2024-06-03,False
D006140,A340_4662,EMPA340-A340_4662-21,50.357000000000006,2024-06-03,False
D007148,A340_4662,FLAA340-A340_4662-22,38.738125000000004,2024-06-03,False
D007396,A340_4662,SPOA340-A340_4662-23,28.75825,2024-06-03,False
D005317,A340_4662,FREA340-A340_4662-24,35.256875,2024-06-03,False
D009908,A340_4662,SYSA340-A340_4662-25,9.050625,2024-06-03,False
D000683,A340_4662,GOUA340-A340_4662-26,28.210375,2024-06-03,False
D008649,A340_4662,SYSA340-A340_4662-27,31.22725,2024-06-03,False
D006271,A340_4662,SYSA340-A340_4662-28,51.612875,2024-06-03,False
D006334,A340_4662,SYSA340-A340_4662-29,19.936375000000005,2024-06-03,False
D003579,A340_4662,ECLA340-A340_4662-30,19.887375000000002,2024-06-03,False
D006511,A340_4662,SIEA340-A340_4662-31,45.21325,2024-06-03,False
D007351,A340_4662,SIEA340-A340_4662-32,61.595,2024-06-03,False
D007597,A340_4662,SYSA340-A340_4662-33,14.798125,2024-06-03,False
D002106,A340_4662,SYSA340-A340_4662-34,10.8945,2024-06-03,False
D001325,A340_4662,TOIA340-A340_4662-35,4.273750000000001,2024-06-03,False
D005435,A340_4662,SYSA340-A340_4662-36,37.482875,2024-06-03,False
D009769,A340_4662,DETA340-A340_4662-37,30.103250000000003,2024-06-03,False
D000709,A340_4662,ECLA340-A340_4662-38,30.124875,2024-06-03,False
D008395,A340_4662,PORA340-A340_4662-39,11.390875000000003,2024-06-03,False
D002048,A340_4662,SYSA340-A340_4662-40,2.43975,2024-06-03,False
D009682,A340_4662,PORA340-A340_4662-41,1.718375,2024-06-03,False
D009439,A340_4662,HUBA340-A340_4662-42,48.59225,2024-06-03,False
D005836,A340_4662,ECLA340-A340_4662-43,5.029875,2024-06-03,False
D003320,A340_4662,SYSA340-A340_4662-44,47.15950000000001,2024-06-03,False
D008592,A340_2827,REAA340-A340_2827-0,55.683565,2024-06-02,False
D003484,A340_2827,REAA340-A340_2827-1,30.816682,2024-06-02,False
D006215,A340_2827,SYSA340-A340_2827-2,25.690837,2024-06-02,False
D009880,A340_2827,ORDA340-A340_2827-3,48.005137,2024-06-02,False
D002196,A340_2827,AUTA340-A340_2827-4,45.246279,2024-06-02,False
D001988,A340_2827,SYSA340-A340_2827-5,51.437059999999995,2024-06-02,False
D008167,A340_2827,RADA340-A340_2827-6,18.459611000000002,2024-06-02,False
D006545,A340_2827,SYSA340-A340_2827-7,0.8710900000000001,2024-06-02,False
