ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D005626,B777_5688,REAB777-B777_5688-0,41.57329000000001,2024-06-09,False
D002481,B777_5688,REAB777-B777_5688-1,54.037412,2024-06-09,False
D001218,B777_5688,SYSB777-B777_5688-2,30.867642,2024-06-09,False
D001118,B777_5688,ORDB777-B777_5688-3,30.091442,2024-06-09,False
D004372,B777_5688,AUTB777-B777_5688-4,29.575214000000003,2024-06-09,False
D008646,B777_5688,SYSB777-B777_5688-5,11.84796,2024-06-09,False
D001527,B777_5688,RADB777-B777_5688-6,4.291526,2024-06-09,False
D009272,B777_5688,SYSB777-B777_5688-7,17.249940000000002,2024-06-09,False
D006659,B777_5688,SYSB777-B777_5688-8,11.961478000000001,2024-06-09,False
D001778,B777_5688,SYSB777-B777_5688-9,23.868526,2024-06-09,False
D002142,B777_5688,SYSB777-B777_5688-10,50.323014,2024-06-09,False
D006146,B777_5688,UNIB777-B777_5688-11,38.092288,2024-06-09,False
D001128,B777_5688,SYSB777-B777_5688-12,24.346258000000002,2024-06-09,False
D002722,B777_5688,SYSB777-B777_5688-13,22.552993999999998,2024-06-09,False
D005785,B777_5688,SYSB777-B777_5688-14,5.523726,2024-06-09,False
D006376,B777_5688,SYSB777-B777_5688-15,35.829382,2024-06-09,False
D001626,B777_5688,GENB777-B777_5688-16,13.661992,2024-06-09,False
D004333,B777_5688,TRAB777-B777_5688-17,44.423018000000006,2024-06-09,False
D002868,B777_5688,TRAB777-B777_5688-18,11.252168000000001,2024-06-09,False
D009891,B777_5688,SYSB777-B777_5688-19,13.788734000000002,2024-06-09,False
D003183,B777_5688,AILB777-B777_5688-20,31.524888,2024-06-09,False
D002167,B777_5688,EMPB777-B777_5688-21,45.295232,2024-06-09,False
D003150,B777_5688,FLAB777-B777_5688-22,29.246050000000004,2024-06-09,False
D004420,B777_5688,SPOB777-B777_5688-23,48.195012,2024-06-09,False
D008340,B777_5688,FREB777-B777_5688-24,48.66443,2024-06-09,False
D007011,B777_5688,SYSB777-B777_5688-25,58.252250000000004,2024-06-09,False
D007325,B777_5688,GOUB777-B777_5688-26,43.188165999999995,2024-06-09,False
D004865,B777_5688,SYSB777-B777_5688-27,50.476756,2024-06-09,False
D009183,B777_5688,SYSB777-B777_5688-28,21.925566000000003,2024-06-09,False
D001258,B777_5688,SYSB777-B777_5688-29,16.259302,2024-06-09,False
D002513,B777_5688,ECLB777-B777_5688-30,38.080198,2024-06-09,False
D000103,B777_5688,SIEB777-B777_5688-31,43.621172,2024-06-09,False
D008106,B777_5688,SIEB777-B777_5688-32,17.7904,2024-06-09,False
D008877,B777_5688,SYSB777-B777_5688-33,12.34557,2024-06-09,False
D002592,B777_5688,SYSB777-B777_5688-34,54.787912,2024-06-09,False
D005036,B777_5688,TOIB777-B777_5688-35,20.483259999999998,2024-06-09,False
D003915,B777_5688,SYSB777-B777_5688-36,51.565566000000004,2024-06-09,False
D006680,B777_5688,DETB777-B777_5688-37,18.042692000000002,2024-06-09,False
D008335,B777_5688,ECLB777-B777_5688-38,23.196158,2024-06-09,False
D007095,B777_5688,PORB777-B777_5688-39,35.69441400000001,2024-06-09,False
D002806,B777_5688,SYSB777-B777_5688-40,50.792156,2024-06-09,False
D009009,B777_5688,PORB777-B777_5688-41,38.093334,2024-06-09,False
D000807,B777_5688,HUBB777-B777_5688-42,46.55443600000001,2024-06-09,False
D004774,B777_5688,ECLB777-B777_5688-43,13.573518,2024-06-09,False
D008464,B777_5688,SYSB777-B777_5688-44,43.252952,2024-06-09,False
D005016,A380_6924,REAA380-A380_6924-0,39.97204500000001,2024-06-07,False
D003464,A380_6924,REAA380-A380_6924-1,23.418826000000003,2024-06-07,False
D003132,A380_6924,SYSA380-A380_6924-2,58.518741,2024-06-07,False
D000144,A380_6924,ORDA380-A380_6924-3,55.948641,2024-06-07,False
D000102,A380_6924,AUTA380-A380_6924-4,55.46424699999999,2024-06-07,False
D001621,A380_6924,SYSA380-A380_6924-5,42.07858,2024-06-07,False
D009189,A380_6924,RADA380-A380_6924-6,18.666522999999998,2024-06-07,False
D001059,A380_6924,SYSA380-A380_6924-7,10.774369999999998,2024-06-07,False
D001918,A380_6924,SYSA380-A380_6924-8,4.1770190000000005,2024-06-07,False
D000541,A380_6924,SYSA380-A380_6924-9,3.535023,2024-06-07,False
D009310,A380_6924,SYSA380-A380_6924-10,2.5911470000000003,2024-06-07,False
D003310,A380_6924,UNIA380-A380_6924-11,36.978024,2024-06-07,False
D005362,A380_6924,SYSA380-A380_6924-12,40.102208999999995,2024-06-07,False
D008204,A380_6924,SYSA380-A380_6924-13,35.330937,2024-06-07,False
D009312,A380_6924,SYSA380-A380_6924-14,42.444623,2024-06-07,False
D004276,A380_6924,SYSA380-A380_6924-15,42.727011000000005,2024-06-07,False
D008856,A380_6924,GENA380-A380_6924-16,8.126916,2024-06-07,False
D002160,A380_6924,TRAA380-A380_6924-17,48.78818900000001,2024-06-07,False
D004383,A380_6924,TRAA380-A380_6924-18,21.056763999999998,2024-06-07,False
D004868,A380_6924,SYSA380-A380_6924-19,19.876206999999997,2024-06-07,False
D001004,A380_6924,AILA380-A380_6924-20,47.38532400000001,2024-06-07,False
D001778,A380_6924,EMPA380-A380_6924-21,13.040936,2024-06-07,False
D001635,A380_6924,FLAA380-A380_6924-22,43.016025,2024-06-07,False
D004112,A380_6924,SPOA380-A380_6924-23,38.068625999999995,2024-06-07,False
D004243,A380_6924,FREA380-A380_6924-24,18.844015,2024-06-07,False
D003876,A380_6924,SYSA380-A380_6924-25,39.406125,2024-06-07,False
D008155,A380_6924,GOUA380-A380_6924-26,56.151242999999994,2024-06-07,False
D003019,A380_6924,SYSA380-A380_6924-27,29.368938,2024-06-07,False
D002424,A380_6924,SYSA380-A380_6924-28,56.538943,2024-06-07,False
D004653,A380_6924,SYSA380-A380_6924-29,51.726171,2024-06-07,False
D006040,A380_6924,ECLA380-A380_6924-30,28.608579000000002,2024-06-07,False
D005361,A380_6924,SIEA380-A380_6924-31,51.62330599999999,2024-06-07,False
D001497,A380_6924,SIEA380-A380_6924-32,13.9542,2024-06-07,False
D002911,A380_6924,SYSA380-A380_6924-33,34.760985,2024-06-07,False
D009170,A380_6924,SYSA380-A380_6924-34,45.14907600000001,2024-06-07,False
D008671,A380_6924,TOIA380-A380_6924-35,24.56923,2024-06-07,False
D009912,A380_6924,SYSA380-A380_6924-36,24.038943000000003,2024-06-07,False
D002662,A380_6924,DETA380-A380_6924-37,50.454266,2024-06-07,False
D002786,A380_6924,ECLA380-A380_6924-38,15.316159,2024-06-07,False
D005391,A380_6924,PORA380-A380_6924-39,9.200847000000001,2024-06-07,False
D000162,A380_6924,SYSA380-A380_6924-40,10.130638,2024-06-07,False
D002011,A380_6924,PORA380-A380_6924-41,6.734507000000001,2024-06-07,False
D002320,A380_6924,HUBA380-A380_6924-42,59.094578,2024-06-07,False
D008654,A380_6924,ECLA380-A380_6924-43,11.518439,2024-06-07,False
D003610,A380_6924,SYSA380-A380_6924-44,29.341995999999998,2024-06-07,False
D003340,B757_0697,REAB757-B757_0697-0,53.805364999999995,2024-06-09,False
D007457,B757_0697,REAB757-B757_0697-1,4.2717220000000005,2024-06-09,False
D008011,B757_0697,SYSB757-B757_0697-2,53.742477,2024-06-09,False
D005613,B757_0697,ORDB757-B757_0697-3,39.70277699999999,2024-06-09,False
D006295,B757_0697,AUTB757-B757_0697-4,40.130159,2024-06-09,False
D006644,B757_0697,SYSB757-B757_0697-5,59.740260000000006,2024-06-09,False
D009951,B757_0697,RADB757-B757_0697-6,25.836531,2024-06-09,False
D008669,B757_0697,SYSB757-B757_0697-7,15.265889999999999,2024-06-09,False
D008538,B757_0697,SYSB757-B757_0697-8,37.512243,2024-06-09,False
D007137,B757_0697,SYSB757-B757_0697-9,25.321030999999998,2024-06-09,False
D001761,B757_0697,SYSB757-B757_0697-10,43.349458999999996,2024-06-09,False
D007109,B757_0697,UNIB757-B757_0697-11,25.422728,2024-06-09,False
D003485,B757_0697,SYSB757-B757_0697-12,49.689673,2024-06-09,False
D000702,B757_0697,SYSB757-B757_0697-13,6.923089,2024-06-09,False
D007572,B757_0697,SYSB757-B757_0697-14,41.552231,2024-06-09,False
D000351,B757_0697,SYSB757-B757_0697-15,60.106667,2024-06-09,False
D004186,B757_0697,GENB757-B757_0697-16,43.080452,2024-06-09,False
D000166,B757_0697,TRAB757-B757_0697-17,3.347733,2024-06-09,False
D009676,B757_0697,TRAB757-B757_0697-18,31.294508,2024-06-09,False
D007982,B757_0697,SYSB757-B757_0697-19,27.966279,2024-06-09,False
D007872,B757_0697,AILB757-B757_0697-20,19.430828,2024-06-09,False
D008084,B757_0697,EMPB757-B757_0697-21,44.392392,2024-06-09,False
D005084,B757_0697,FLAB757-B757_0697-22,4.399425000000001,2024-06-09,False
D006793,B757_0697,SPOB757-B757_0697-23,24.382322,2024-06-09,False
D005847,B757_0697,FREB757-B757_0697-24,14.798455,2024-06-09,False
D005781,B757_0697,SYSB757-B757_0697-25,7.049125,2024-06-09,False
D008311,B757_0697,GOUB757-B757_0697-26,36.02637099999999,2024-06-09,False
D002737,B757_0697,SYSB757-B757_0697-27,57.659786000000004,2024-06-09,False
D002916,B757_0697,SYSB757-B757_0697-28,45.183271000000005,2024-06-09,False
D003546,B757_0697,SYSB757-B757_0697-29,59.851186999999996,2024-06-09,False
D003772,B757_0697,ECLB757-B757_0697-30,7.419562999999999,2024-06-09,False
D004969,B757_0697,SIEB757-B757_0697-31,21.424281999999998,2024-06-09,False
D006292,B757_0697,SIEB757-B757_0697-32,8.217400000000001,2024-06-09,False
D000112,B757_0697,SYSB757-B757_0697-33,35.426545000000004,2024-06-09,False
D005427,B757_0697,SYSB757-B757_0697-34,46.365972000000006,2024-06-09,False
D008336,B757_0697,TOIB757-B757_0697-35,22.303309999999996,2024-06-09,False
D001798,B757_0697,SYSB757-B757_0697-36,58.003271000000005,2024-06-09,False
D004854,B757_0697,DETB757-B757_0697-37,18.563401999999996,2024-06-09,False
D000115,B757_0697,ECLB757-B757_0697-38,37.192823,2024-06-09,False
D001615,B757_0697,PORB757-B757_0697-39,12.840359000000001,2024-06-09,False
D008016,B757_0697,SYSB757-B757_0697-40,47.874686,2024-06-09,False
D007258,B757_0697,PORB757-B757_0697-41,56.141379,2024-06-09,False
D008050,B757_0697,HUBB757-B757_0697-42,8.210866000000001,2024-06-09,False
D006657,B757_0697,ECLB757-B757_0697-43,25.181983,2024-06-09,False
D008947,B757_0697,SYSB757-B757_0697-44,44.031212,2024-06-09,False
D008336,B767_4965,REAB767-B767_4965-0,13.364155,2024-06-08,False
D004019,B767_4965,REAB767-B767_4965-1,5.806534000000001,2024-06-08,False
D001496,B767_4965,SYSB767-B767_4965-2,56.286019,2024-06-08,False
D005009,B767_4965,ORDB767-B767_4965-3,59.790119000000004,2024-06-08,False
D005132,B767_4965,AUTB767-B767_4965-4,60.490673,2024-06-08,False
D003183,B767_4965,SYSB767-B767_4965-5,18.890220000000003,2024-06-08,False
D005682,B767_4965,RADB767-B767_4965-6,8.055757,2024-06-08,False
D003906,B767_4965,SYSB767-B767_4965-7,35.09883000000001,2024-06-08,False
D001177,B767_4965,SYSB767-B767_4965-8,48.371821000000004,2024-06-08,False
D006791,B767_4965,SYSB767-B767_4965-9,59.767257,2024-06-08,False
D008605,B767_4965,SYSB767-B767_4965-10,23.237773,2024-06-08,False
D003656,B767_4965,UNIB767-B767_4965-11,54.302616,2024-06-08,False
D003363,B767_4965,SYSB767-B767_4965-12,37.31503099999999,2024-06-08,False
D001456,B767_4965,SYSB767-B767_4965-13,32.152383,2024-06-08,False
D003932,B767_4965,SYSB767-B767_4965-14,25.743656999999995,2024-06-08,False
D005704,B767_4965,SYSB767-B767_4965-15,3.244949,2024-06-08,False
D001636,B767_4965,GENB767-B767_4965-16,15.060844000000001,2024-06-08,False
D007700,B767_4965,TRAB767-B767_4965-17,28.271850999999998,2024-06-08,False
D003477,B767_4965,TRAB767-B767_4965-18,45.00027599999999,2024-06-08,False
D007060,B767_4965,SYSB767-B767_4965-19,57.784313,2024-06-08,False
D004762,B767_4965,AILB767-B767_4965-20,11.883316000000002,2024-06-08,False
D008257,B767_4965,EMPB767-B767_4965-21,46.164024000000005,2024-06-08,False
D005858,B767_4965,FLAB767-B767_4965-22,52.70297500000001,2024-06-08,False
D008269,B767_4965,SPOB767-B767_4965-23,21.104734,2024-06-08,False
D005206,B767_4965,FREB767-B767_4965-24,58.671385,2024-06-08,False
D003378,B767_4965,SYSB767-B767_4965-25,20.318875000000002,2024-06-08,False
D004521,B767_4965,GOUB767-B767_4965-26,58.710237000000006,2024-06-08,False
D002826,B767_4965,SYSB767-B767_4965-27,26.882741999999997,2024-06-08,False
D004971,B767_4965,SYSB767-B767_4965-28,55.744537,2024-06-08,False
D002344,B767_4965,SYSB767-B767_4965-29,48.323389,2024-06-08,False
D009506,B767_4965,ECLB767-B767_4965-30,58.681861,2024-06-08,False
D008900,B767_4965,SIEB767-B767_4965-31,5.8948540000000005,2024-06-08,False
D001080,B767_4965,SIEB767-B767_4965-32,3.0178,2024-06-08,False
D001717,B767_4965,SYSB767-B767_4965-33,31.373614999999997,2024-06-08,False
D000232,B767_4965,SYSB767-B767_4965-34,23.306284,2024-06-08,False
D009767,B767_4965,TOIB767-B767_4965-35,52.35356999999999,2024-06-08,False
D002306,B767_4965,SYSB767-B767_4965-36,42.294537,2024-06-08,False
D006019,B767_4965,DETB767-B767_4965-37,61.469494,2024-06-08,False
D003036,B767_4965,ECLB767-B767_4965-38,17.063081,2024-06-08,False
D007167,B767_4965,PORB767-B767_4965-39,40.44007299999999,2024-06-08,False
D002958,B767_4965,SYSB767-B767_4965-40,7.813042,2024-06-08,False
D004712,B767_4965,PORB767-B767_4965-41,14.144013000000001,2024-06-08,False
D009656,B767_4965,HUBB767-B767_4965-42,25.527502,2024-06-08,False
D009206,B767_4965,ECLB767-B767_4965-43,25.451601,2024-06-08,False
D007646,B767_4965,SYSB767-B767_4965-44,24.404564,2024-06-08,False
D003694,B777_5963,REAB777-B777_5963-0,37.387339999999995,2024-06-08,False
D007651,B777_5963,REAB777-B777_5963-1,51.823752000000006,2024-06-08,False
D004362,B777_5963,SYSB777-B777_5963-2,37.106332,2024-06-08,False
D006235,B777_5963,ORDB777-B777_5963-3,47.641132000000006,2024-06-08,False
D007911,B777_5963,AUTB777-B777_5963-4,33.921444,2024-06-08,False
D006930,B777_5963,SYSB777-B777_5963-5,50.22016000000001,2024-06-08,False
D008272,B777_5963,RADB777-B777_5963-6,23.754595999999996,2024-06-08,False
D009465,B777_5963,SYSB777-B777_5963-7,36.87324,2024-06-08,False
D003434,B777_5963,SYSB777-B777_5963-8,44.441188,2024-06-08,False
D007487,B777_5963,SYSB777-B777_5963-9,50.786596,2024-06-08,False
D001189,B777_5963,SYSB777-B777_5963-10,55.570243999999995,2024-06-08,False
D008813,B777_5963,UNIB777-B777_5963-11,47.95244799999999,2024-06-08,False
D003997,B777_5963,SYSB777-B777_5963-12,22.333068,2024-06-08,False
D000601,B777_5963,SYSB777-B777_5963-13,38.76132400000001,2024-06-08,False
D003710,B777_5963,SYSB777-B777_5963-14,40.635796000000006,2024-06-08,False
D007357,B777_5963,SYSB777-B777_5963-15,58.50237200000001,2024-06-08,False
D004553,B777_5963,GENB777-B777_5963-16,19.726432,2024-06-08,False
D006178,B777_5963,TRAB777-B777_5963-17,7.1780279999999985,2024-06-08,False
D003603,B777_5963,TRAB777-B777_5963-18,43.548928000000004,2024-06-08,False
D004923,B777_5963,SYSB777-B777_5963-19,55.711363999999996,2024-06-08,False
D008287,B777_5963,AILB777-B777_5963-20,42.162048,2024-06-08,False
D002865,B777_5963,EMPB777-B777_5963-21,28.201472,2024-06-08,False
D008352,B777_5963,FLAB777-B777_5963-22,58.67829999999999,2024-06-08,False
D001555,B777_5963,SPOB777-B777_5963-23,28.563352,2024-06-08,False
D008408,B777_5963,FREB777-B777_5963-24,34.425779999999996,2024-06-08,False
D000352,B777_5963,SYSB777-B777_5963-25,55.4935,2024-06-08,False
D001537,B777_5963,GOUB777-B777_5963-26,48.106036,2024-06-08,False
D002035,B777_5963,SYSB777-B777_5963-27,13.067176000000002,2024-06-08,False
D001491,B777_5963,SYSB777-B777_5963-28,8.766435999999999,2024-06-08,False
D003276,B777_5963,SYSB777-B777_5963-29,43.626692000000006,2024-06-08,False
D006362,B777_5963,ECLB777-B777_5963-30,41.490308000000006,2024-06-08,False
D005942,B777_5963,SIEB777-B777_5963-31,43.280712,2024-06-08,False
D000079,B777_5963,SIEB777-B777_5963-32,13.3784,2024-06-08,False
D001670,B777_5963,SYSB777-B777_5963-33,52.51422,2024-06-08,False
D006490,B777_5963,SYSB777-B777_5963-34,37.46675199999999,2024-06-08,False
D001643,B777_5963,TOIB777-B777_5963-35,28.643960000000003,2024-06-08,False
D004009,B777_5963,SYSB777-B777_5963-36,11.576436,2024-06-08,False
D007041,B777_5963,DETB777-B777_5963-37,30.958631999999998,2024-06-08,False
D007258,B777_5963,ECLB777-B777_5963-38,45.788468,2024-06-08,False
D007852,B777_5963,PORB777-B777_5963-39,31.814644000000005,2024-06-08,False
D007979,B777_5963,SYSB777-B777_5963-40,33.49557600000001,2024-06-08,False
D008764,B777_5963,PORB777-B777_5963-41,30.202964,2024-06-08,False
D009456,B777_5963,HUBB777-B777_5963-42,52.22245600000001,2024-06-08,False
D005743,B777_5963,ECLB777-B777_5963-43,35.911027999999995,2024-06-08,False
D000195,B777_5963,SYSB777-B777_5963-44,18.804592,2024-06-08,False
D008151,B747_5273,REAB747-B747_5273-0,56.46955499999999,2024-06-07,False
D005095,B747_5273,REAB747-B747_5273-1,36.811654,2024-06-07,False
D006828,B747_5273,SYSB747-B747_5273-2,37.340939,2024-06-07,False
D007224,B747_5273,ORDB747-B747_5273-3,20.203039,2024-06-07,False
D000847,B747_5273,AUTB747-B747_5273-4,26.582313000000006,2024-06-07,False
D003887,B747_5273,SYSB747-B747_5273-5,57.53982,2024-06-07,False
D005109,B747_5273,RADB747-B747_5273-6,11.066517,2024-06-07,False
D002575,B747_5273,SYSB747-B747_5273-7,19.163230000000002,2024-06-07,False
D005082,B747_5273,SYSB747-B747_5273-8,54.05810099999999,2024-06-07,False
D009880,B747_5273,SYSB747-B747_5273-9,17.498017,2024-06-07,False
D004368,B747_5273,SYSB747-B747_5273-10,19.127413000000004,2024-06-07,False
D004804,B747_5273,UNIB747-B747_5273-11,38.70949600000001,2024-06-07,False
D007408,B747_5273,SYSB747-B747_5273-12,55.204111,2024-06-07,False
D001907,B747_5273,SYSB747-B747_5273-13,5.986823,2024-06-07,False
D007424,B747_5273,SYSB747-B747_5273-14,25.446417,2024-06-07,False
D005980,B747_5273,SYSB747-B747_5273-15,22.872269000000003,2024-06-07,False
D001774,B747_5273,GENB747-B747_5273-16,39.95676400000001,2024-06-07,False
D006894,B747_5273,TRAB747-B747_5273-17,19.158530999999996,2024-06-07,False
D007485,B747_5273,TRAB747-B747_5273-18,30.525956,2024-06-07,False
D007793,B747_5273,SYSB747-B747_5273-19,54.40115300000001,2024-06-07,False
D007312,B747_5273,AILB747-B747_5273-20,27.456196000000002,2024-06-07,False
D000481,B747_5273,EMPB747-B747_5273-21,45.462343999999995,2024-06-07,False
D002405,B747_5273,FLAB747-B747_5273-22,35.065974999999995,2024-06-07,False
D000345,B747_5273,SPOB747-B747_5273-23,62.205854,2024-06-07,False
D004266,B747_5273,FREB747-B747_5273-24,11.043185,2024-06-07,False
D003052,B747_5273,SYSB747-B747_5273-25,37.04387499999999,2024-06-07,False
D000734,B747_5273,GOUB747-B747_5273-26,40.12739700000001,2024-06-07,False
D000808,B747_5273,SYSB747-B747_5273-27,15.393302,2024-06-07,False
D006179,B747_5273,SYSB747-B747_5273-28,29.405696999999996,2024-06-07,False
D002658,B747_5273,SYSB747-B747_5273-29,6.989909,2024-06-07,False
D001028,B747_5273,ECLB747-B747_5273-30,4.375341000000001,2024-06-07,False
D008964,B747_5273,SIEB747-B747_5273-31,58.807573999999995,2024-06-07,False
D007523,B747_5273,SIEB747-B747_5273-32,18.931799999999996,2024-06-07,False
D002580,B747_5273,SYSB747-B747_5273-33,57.151815,2024-06-07,False
D000782,B747_5273,SYSB747-B747_5273-34,32.601404,2024-06-07,False
D009358,B747_5273,TOIB747-B747_5273-35,7.47117,2024-06-07,False
D003462,B747_5273,SYSB747-B747_5273-36,14.205697000000002,2024-06-07,False
D004693,B747_5273,DETB747-B747_5273-37,55.317414,2024-06-07,False
D003139,B747_5273,ECLB747-B747_5273-38,30.506161,2024-06-07,False
D007008,B747_5273,PORB747-B747_5273-39,6.763713000000001,2024-06-07,False
D005783,B747_5273,SYSB747-B747_5273-40,20.907601999999997,2024-06-07,False
D009603,B747_5273,PORB747-B747_5273-41,27.026853,2024-06-07,False
D008877,B747_5273,HUBB747-B747_5273-42,49.564862,2024-06-07,False
D002722,B747_5273,ECLB747-B747_5273-43,58.898281,2024-06-07,False
D001486,B747_5273,SYSB747-B747_5273-44,28.670084,2024-06-07,False
D006555,B747_0442,REAB747-B747_0442-0,21.979485,2024-06-09,False
D002622,B747_0442,REAB747-B747_0442-1,14.024858000000002,2024-06-09,False
D008678,B747_0442,SYSB747-B747_0442-2,45.526053,2024-06-09,False
D005020,B747_0442,ORDB747-B747_0442-3,59.192752999999996,2024-06-09,False
D004108,B747_0442,AUTB747-B747_0442-4,13.829350999999999,2024-06-09,False
D007433,B747_0442,SYSB747-B747_0442-5,3.09114,2024-06-09,False
D005087,B747_0442,RADB747-B747_0442-6,32.258058999999996,2024-06-09,False
D008677,B747_0442,SYSB747-B747_0442-7,61.40621000000001,2024-06-09,False
D009377,B747_0442,SYSB747-B747_0442-8,46.650026999999994,2024-06-09,False
D008935,B747_0442,SYSB747-B747_0442-9,47.24855900000001,2024-06-09,False
D001943,B747_0442,SYSB747-B747_0442-10,36.587051,2024-06-09,False
D009127,B747_0442,UNIB747-B747_0442-11,5.911192,2024-06-09,False
D002882,B747_0442,SYSB747-B747_0442-12,34.56529700000001,2024-06-09,False
D007175,B747_0442,SYSB747-B747_0442-13,26.884120999999997,2024-06-09,False
D003963,B747_0442,SYSB747-B747_0442-14,29.965358999999996,2024-06-09,False
D007310,B747_0442,SYSB747-B747_0442-15,61.200963,2024-06-09,False
D002159,B747_0442,GENB747-B747_0442-16,13.965827999999998,2024-06-09,False
D001459,B747_0442,TRAB747-B747_0442-17,44.710637,2024-06-09,False
D005096,B747_0442,TRAB747-B747_0442-18,23.473612000000003,2024-06-09,False
D007739,B747_0442,SYSB747-B747_0442-19,33.550031000000004,2024-06-09,False
D008937,B747_0442,AILB747-B747_0442-20,18.892092,2024-06-09,False
D003850,B747_0442,EMPB747-B747_0442-21,44.580488,2024-06-09,False
D003690,B747_0442,FLAB747-B747_0442-22,48.758825,2024-06-09,False
D007477,B747_0442,SPOB747-B747_0442-23,51.398258000000006,2024-06-09,False
D000914,B747_0442,FREB747-B747_0442-24,36.976495,2024-06-09,False
D008783,B747_0442,SYSB747-B747_0442-25,58.742124999999994,2024-06-09,False
D003706,B747_0442,GOUB747-B747_0442-26,9.985819,2024-06-09,False
D009566,B747_0442,SYSB747-B747_0442-27,47.091754,2024-06-09,False
D007516,B747_0442,SYSB747-B747_0442-28,24.929918999999998,2024-06-09,False
D009954,B747_0442,SYSB747-B747_0442-29,3.4592430000000003,2024-06-09,False
D008709,B747_0442,ECLB747-B747_0442-30,53.717507000000005,2024-06-09,False
D001668,B747_0442,SIEB747-B747_0442-31,10.940698,2024-06-09,False
D008410,B747_0442,SIEB747-B747_0442-32,54.01860000000001,2024-06-09,False
D005235,B747_0442,SYSB747-B747_0442-33,18.618505,2024-06-09,False
D003720,B747_0442,SYSB747-B747_0442-34,43.083108,2024-06-09,False
D008624,B747_0442,TOIB747-B747_0442-35,20.40259,2024-06-09,False
D006696,B747_0442,SYSB747-B747_0442-36,27.629918999999997,2024-06-09,False
D004555,B747_0442,DETB747-B747_0442-37,44.908378,2024-06-09,False
D001491,B747_0442,ECLB747-B747_0442-38,13.525647000000001,2024-06-09,False
D005463,B747_0442,PORB747-B747_0442-39,45.937151,2024-06-09,False
D003000,B747_0442,SYSB747-B747_0442-40,49.707854000000005,2024-06-09,False
D004010,B747_0442,PORB747-B747_0442-41,62.243931,2024-06-09,False
D008634,B747_0442,HUBB747-B747_0442-42,33.291874,2024-06-09,False
D000257,B747_0442,ECLB747-B747_0442-43,40.22888699999999,2024-06-09,False
D005070,B747_0442,SYSB747-B747_0442-44,29.991467999999998,2024-06-09,False
D000266,B777_3776,REAB777-B777_3776-0,13.650835,2024-06-08,False
D001865,B777_3776,REAB777-B777_3776-1,55.293637999999994,2024-06-08,False
D005704,B777_3776,SYSB777-B777_3776-2,61.022283,2024-06-08,False
D001872,B777_3776,ORDB777-B777_3776-3,13.955983000000002,2024-06-08,False
D007310,B777_3776,AUTB777-B777_3776-4,35.474761,2024-06-08,False
D005330,B777_3776,SYSB777-B777_3776-5,12.92854,2024-06-08,False
D009697,B777_3776,RADB777-B777_3776-6,52.055749000000006,2024-06-08,False
D000072,B777_3776,SYSB777-B777_3776-7,41.377309999999994,2024-06-08,False
D002874,B777_3776,SYSB777-B777_3776-8,13.236597,2024-06-08,False
D005722,B777_3776,SYSB777-B777_3776-9,55.501248999999994,2024-06-08,False
D000387,B777_3776,SYSB777-B777_3776-10,41.43946100000001,2024-06-08,False
D005141,B777_3776,UNIB777-B777_3776-11,50.537912000000006,2024-06-08,False
D001812,B777_3776,SYSB777-B777_3776-12,54.747567000000004,2024-06-08,False
D006760,B777_3776,SYSB777-B777_3776-13,27.070231,2024-06-08,False
D007976,B777_3776,SYSB777-B777_3776-14,15.276049,2024-06-08,False
D008001,B777_3776,SYSB777-B777_3776-15,5.815293000000001,2024-06-08,False
D007268,B777_3776,GENB777-B777_3776-16,45.15730799999999,2024-06-08,False
D008047,B777_3776,TRAB777-B777_3776-17,56.66230700000001,2024-06-08,False
D008491,B777_3776,TRAB777-B777_3776-18,14.022532,2024-06-08,False
D002403,B777_3776,SYSB777-B777_3776-19,23.174241000000002,2024-06-08,False
D001047,B777_3776,AILB777-B777_3776-20,53.207812000000004,2024-06-08,False
D008022,B777_3776,EMPB777-B777_3776-21,44.962568000000005,2024-06-08,False
D006935,B777_3776,FLAB777-B777_3776-22,52.629574999999996,2024-06-08,False
D001361,B777_3776,SPOB777-B777_3776-23,29.241038,2024-06-08,False
D006874,B777_3776,FREB777-B777_3776-24,10.256945,2024-06-08,False
D008424,B777_3776,SYSB777-B777_3776-25,54.08587499999999,2024-06-08,False
D006385,B777_3776,GOUB777-B777_3776-26,9.825109,2024-06-08,False
D005555,B777_3776,SYSB777-B777_3776-27,23.231894,2024-06-08,False
D008449,B777_3776,SYSB777-B777_3776-28,16.540208999999997,2024-06-08,False
D001235,B777_3776,SYSB777-B777_3776-29,57.278372999999995,2024-06-08,False
D005215,B777_3776,ECLB777-B777_3776-30,11.960876999999998,2024-06-08,False
D003092,B777_3776,SIEB777-B777_3776-31,41.573878,2024-06-08,False
D002276,B777_3776,SIEB777-B777_3776-32,31.2546,2024-06-08,False
D000588,B777_3776,SYSB777-B777_3776-33,51.948055,2024-06-08,False
D005323,B777_3776,SYSB777-B777_3776-34,13.489388000000002,2024-06-08,False
D006346,B777_3776,TOIB777-B777_3776-35,4.379490000000001,2024-06-08,False
D003344,B777_3776,SYSB777-B777_3776-36,46.690209,2024-06-08,False
D001882,B777_3776,DETB777-B777_3776-37,55.03035800000001,2024-06-08,False
D006621,B777_3776,ECLB777-B777_3776-38,50.95641699999999,2024-06-08,False
D007241,B777_3776,PORB777-B777_3776-39,62.010561,2024-06-08,False
