ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D008850,B777_4029,SYSB777-B777_4029-9,39.0,2024-06-10,0
D006639,B777_4029,SYSB777-B777_4029-10,25.0,2024-06-10,0
D006775,B777_4029,UNIB777-B777_4029-11,30.0,2024-06-10,0
D004628,B777_4029,SYSB777-B777_4029-12,27.0,2024-06-10,0
D003545,B777_4029,SYSB777-B777_4029-13,47.0,2024-06-10,0
D000644,B777_4029,SYSB777-B777_4029-14,33.0,2024-06-10,0
D007381,B777_4029,SYSB777-B777_4029-15,27.0,2024-06-10,0
D003013,B777_4029,GENB777-B777_4029-16,23.0,2024-06-10,0
D009804,B777_4029,TRAB777-B777_4029-17,8.0,2024-06-10,0
D009990,B777_4029,TRAB777-B777_4029-18,50.0,2024-06-10,0
D007399,B777_4029,SYSB777-B777_4029-19,17.0,2024-06-10,0
D004497,B777_4029,AILB777-B777_4029-20,40.0,2024-06-10,0
D004822,B777_4029,EMPB777-B777_4029-21,58.0,2024-06-10,0
D007245,B777_4029,FLAB777-B777_4029-22,32.0,2024-06-10,0
D005489,B777_4029,SPOB777-B777_4029-23,47.0,2024-06-10,0
D005057,B777_4029,FREB777-B777_4029-24,32.0,2024-06-10,0
D005563,B777_4029,SYSB777-B777_4029-25,25.0,2024-06-10,0
D004372,B777_4029,GOUB777-B777_4029-26,17.0,2024-06-10,0
D009008,B777_4029,SYSB777-B777_4029-27,45.0,2024-06-10,0
D003423,B777_4029,SYSB777-B777_4029-28,38.0,2024-06-10,0
D002635,B777_4029,SYSB777-B777_4029-29,7.0,2024-06-10,0
D009345,B777_4029,ECLB777-B777_4029-30,16.0,2024-06-10,0
D005898,B777_4029,SIEB777-B777_4029-31,60.0,2024-06-10,0
D008514,B777_4029,SIEB777-B777_4029-32,51.0,2024-06-10,0
D008714,B777_4029,SYSB777-B777_4029-33,57.0,2024-06-10,0
D006651,B777_4029,SYSB777-B777_4029-34,64.0,2024-06-10,0
D008555,B777_4029,TOIB777-B777_4029-35,35.0,2024-06-10,0
D008160,B777_4029,SYSB777-B777_4029-36,34.0,2024-06-10,0
D009198,B777_4029,DETB777-B777_4029-37,6.0,2024-06-10,0
D006728,B777_4029,ECLB777-B777_4029-38,61.0,2024-06-10,0
D004384,B777_4029,PORB777-B777_4029-39,55.0,2024-06-10,0
D004097,B777_4029,SYSB777-B777_4029-40,48.0,2024-06-10,0
D004129,B777_4029,PORB777-B777_4029-41,49.0,2024-06-10,0
D002418,B777_4029,HUBB777-B777_4029-42,52.0,2024-06-10,0
D001809,B777_4029,ECLB777-B777_4029-43,49.0,2024-06-10,0
D007851,B777_4029,SYSB777-B777_4029-44,47.0,2024-06-10,0
D001954,E175_3327,REAE175-E175_3327-0,19.0,2024-06-09,0
D006559,E175_3327,REAE175-E175_3327-1,11.0,2024-06-09,0
D006629,E175_3327,SYSE175-E175_3327-2,56.0,2024-06-09,0
D009302,E175_3327,ORDE175-E175_3327-3,9.0,2024-06-09,0
D009960,E175_3327,AUTE175-E175_3327-4,10.0,2024-06-09,0
D006818,E175_3327,SYSE175-E175_3327-5,49.0,2024-06-09,0
D001983,E175_3327,RADE175-E175_3327-6,7.0,2024-06-09,0
D002017,E175_3327,SYSE175-E175_3327-7,29.0,2024-06-09,0
D000880,E175_3327,SYSE175-E175_3327-8,39.0,2024-06-09,0
D005365,E175_3327,SYSE175-E175_3327-9,30.0,2024-06-09,0
D000441,E175_3327,SYSE175-E175_3327-10,11.0,2024-06-09,0
D002869,E175_3327,UNIE175-E175_3327-11,34.0,2024-06-09,0
D008991,E175_3327,SYSE175-E175_3327-12,48.0,2024-06-09,0
D005128,E175_3327,SYSE175-E175_3327-13,34.0,2024-06-09,0
D002020,E175_3327,SYSE175-E175_3327-14,14.0,2024-06-09,0
D007219,E175_3327,SYSE175-E175_3327-15,53.0,2024-06-09,0
D009310,E175_3327,GENE175-E175_3327-16,36.0,2024-06-09,0
D004235,E175_3327,TRAE175-E175_3327-17,7.0,2024-06-09,0
D009792,E175_3327,TRAE175-E175_3327-18,28.0,2024-06-09,0
D001744,E175_3327,SYSE175-E175_3327-19,48.0,2024-06-09,0
D007555,E175_3327,AILE175-E175_3327-20,19.0,2024-06-09,0
D004429,E175_3327,EMPE175-E175_3327-21,34.0,2024-06-09,0
D003967,E175_3327,FLAE175-E175_3327-22,38.0,2024-06-09,0
D009890,E175_3327,SPOE175-E175_3327-23,10.0,2024-06-09,0
D006029,E175_3327,FREE175-E175_3327-24,50.0,2024-06-09,0
D007623,E175_3327,SYSE175-E175_3327-25,19.0,2024-06-09,0
D009448,E175_3327,GOUE175-E175_3327-26,41.0,2024-06-09,0
D000186,E175_3327,SYSE175-E175_3327-27,32.0,2024-06-09,0
D005137,E175_3327,SYSE175-E175_3327-28,44.0,2024-06-09,0
D005284,E175_3327,SYSE175-E175_3327-29,35.0,2024-06-09,0
D006267,E175_3327,ECLE175-E175_3327-30,11.0,2024-06-09,0
D005397,E175_3327,SIEE175-E175_3327-31,28.0,2024-06-09,0
D007495,E175_3327,SIEE175-E175_3327-32,32.0,2024-06-09,0
D002679,E175_3327,SYSE175-E175_3327-33,24.0,2024-06-09,0
D004022,E175_3327,SYSE175-E175_3327-34,13.0,2024-06-09,0
D009128,E175_3327,TOIE175-E175_3327-35,24.0,2024-06-09,0
D004025,E175_3327,SYSE175-E175_3327-36,46.0,2024-06-09,0
D006694,E175_3327,DETE175-E175_3327-37,21.0,2024-06-09,0
D004232,E175_3327,ECLE175-E175_3327-38,14.0,2024-06-09,0
D004053,E175_3327,PORE175-E175_3327-39,21.0,2024-06-09,0
D008106,E175_3327,SYSE175-E175_3327-40,58.0,2024-06-09,0
D007730,E175_3327,PORE175-E175_3327-41,7.0,2024-06-09,0
D008791,E175_3327,HUBE175-E175_3327-42,50.0,2024-06-09,0
D004018,E175_3327,ECLE175-E175_3327-43,39.0,2024-06-09,0
D001948,E175_3327,SYSE175-E175_3327-44,28.0,2024-06-09,0
D004009,A330_4129,REAA330-A330_4129-0,25.0,2024-06-08,0
D008430,A330_4129,REAA330-A330_4129-1,27.0,2024-06-08,0
D001827,A330_4129,SYSA330-A330_4129-2,4.0,2024-06-08,0
D007540,A330_4129,ORDA330-A330_4129-3,29.0,2024-06-08,0
D008865,A330_4129,AUTA330-A330_4129-4,23.0,2024-06-08,0
D004073,A330_4129,SYSA330-A330_4129-5,40.0,2024-06-08,0
D009248,A330_4129,RADA330-A330_4129-6,49.0,2024-06-08,0
D000065,A330_4129,SYSA330-A330_4129-7,55.0,2024-06-08,0
D001036,A330_4129,SYSA330-A330_4129-8,21.0,2024-06-08,0
D002143,A330_4129,SYSA330-A330_4129-9,16.0,2024-06-08,0
D003754,A330_4129,SYSA330-A330_4129-10,4.0,2024-06-08,0
D005649,A330_4129,UNIA330-A330_4129-11,61.0,2024-06-08,0
D006962,A330_4129,SYSA330-A330_4129-12,36.0,2024-06-08,0
D001312,A330_4129,SYSA330-A330_4129-13,57.0,2024-06-08,0
D000184,A330_4129,SYSA330-A330_4129-14,13.0,2024-06-08,0
D001705,A330_4129,SYSA330-A330_4129-15,7.0,2024-06-08,0
D003029,A330_4129,GENA330-A330_4129-16,33.0,2024-06-08,0
D002067,A330_4129,TRAA330-A330_4129-17,40.0,2024-06-08,0
D009375,A330_4129,TRAA330-A330_4129-18,16.0,2024-06-08,0
D000295,A330_4129,SYSA330-A330_4129-19,60.0,2024-06-08,0
D003445,A330_4129,AILA330-A330_4129-20,18.0,2024-06-08,0
D002890,A330_4129,EMPA330-A330_4129-21,34.0,2024-06-08,0
D009759,A330_4129,FLAA330-A330_4129-22,13.0,2024-06-08,0
D005136,A330_4129,SPOA330-A330_4129-23,35.0,2024-06-08,0
D003408,A330_4129,FREA330-A330_4129-24,51.0,2024-06-08,0
D008031,A330_4129,SYSA330-A330_4129-25,53.0,2024-06-08,0
D005365,A330_4129,GOUA330-A330_4129-26,51.0,2024-06-08,0
D003267,A330_4129,SYSA330-A330_4129-27,36.0,2024-06-08,0
D006395,A330_4129,SYSA330-A330_4129-28,54.0,2024-06-08,0
D006676,A330_4129,SYSA330-A330_4129-29,9.0,2024-06-08,0
D005003,A330_4129,ECLA330-A330_4129-30,6.0,2024-06-08,0
D001782,A330_4129,SIEA330-A330_4129-31,18.0,2024-06-08,0
D002299,A330_4129,SIEA330-A330_4129-32,52.0,2024-06-08,0
D009232,A330_4129,SYSA330-A330_4129-33,53.0,2024-06-08,0
D003234,A330_4129,SYSA330-A330_4129-34,6.0,2024-06-08,0
D004460,A330_4129,TOIA330-A330_4129-35,46.0,2024-06-08,0
D001885,A330_4129,SYSA330-A330_4129-36,56.0,2024-06-08,0
D003174,A330_4129,DETA330-A330_4129-37,40.0,2024-06-08,0
D006419,A330_4129,ECLA330-A330_4129-38,49.0,2024-06-08,0
D008531,A330_4129,PORA330-A330_4129-39,52.0,2024-06-08,0
D006400,A330_4129,SYSA330-A330_4129-40,55.0,2024-06-08,0
D000553,A330_4129,PORA330-A330_4129-41,5.0,2024-06-08,0
D000821,A330_4129,HUBA330-A330_4129-42,13.0,2024-06-08,0
D000299,A330_4129,ECLA330-A330_4129-43,3.0,2024-06-08,0
D007152,A330_4129,SYSA330-A330_4129-44,8.0,2024-06-08,0
D008223,A320_6678,REAA320-A320_6678-0,10.0,2024-06-10,0
D003267,A320_6678,REAA320-A320_6678-1,56.0,2024-06-10,0
D003015,A320_6678,SYSA320-A320_6678-2,38.0,2024-06-10,0
D006046,A320_6678,ORDA320-A320_6678-3,17.0,2024-06-10,0
D005166,A320_6678,AUTA320-A320_6678-4,57.0,2024-06-10,0
D006848,A320_6678,SYSA320-A320_6678-5,46.0,2024-06-10,0
D006310,A320_6678,RADA320-A320_6678-6,7.0,2024-06-10,0
D001158,A320_6678,SYSA320-A320_6678-7,20.0,2024-06-10,0
D002694,A320_6678,SYSA320-A320_6678-8,49.0,2024-06-10,0
D009137,A320_6678,SYSA320-A320_6678-9,47.0,2024-06-10,0
D004122,A320_6678,SYSA320-A320_6678-10,13.0,2024-06-10,0
D000935,A320_6678,UNIA320-A320_6678-11,27.0,2024-06-10,0
D005736,A320_6678,SYSA320-A320_6678-12,7.0,2024-06-10,0
D009013,A320_6678,SYSA320-A320_6678-13,52.0,2024-06-10,0
D001061,A320_6678,SYSA320-A320_6678-14,38.0,2024-06-10,0
D005030,A320_6678,SYSA320-A320_6678-15,38.0,2024-06-10,0
D005731,A320_6678,GENA320-A320_6678-16,7.0,2024-06-10,0
D000841,A320_6678,TRAA320-A320_6678-17,36.0,2024-06-10,0
D000201,A320_6678,TRAA320-A320_6678-18,53.0,2024-06-10,0
D007971,A320_6678,SYSA320-A320_6678-19,19.0,2024-06-10,0
D007863,A320_6678,AILA320-A320_6678-20,32.0,2024-06-10,0
D009462,A320_6678,EMPA320-A320_6678-21,12.0,2024-06-10,0
D003072,A320_6678,FLAA320-A320_6678-22,40.0,2024-06-10,0
D008680,A320_6678,SPOA320-A320_6678-23,50.0,2024-06-10,0
D006494,A320_6678,FREA320-A320_6678-24,49.0,2024-06-10,0
D008742,A320_6678,SYSA320-A320_6678-25,42.0,2024-06-10,0
D007347,A320_6678,GOUA320-A320_6678-26,62.0,2024-06-10,0
D008279,A320_6678,SYSA320-A320_6678-27,44.0,2024-06-10,0
D004983,A320_6678,SYSA320-A320_6678-28,21.0,2024-06-10,0
D003705,A320_6678,SYSA320-A320_6678-29,16.0,2024-06-10,0
D006789,A320_6678,ECLA320-A320_6678-30,40.0,2024-06-10,0
D009409,A320_6678,SIEA320-A320_6678-31,20.0,2024-06-10,0
D000401,A320_6678,SIEA320-A320_6678-32,34.0,2024-06-10,0
D001217,A320_6678,SYSA320-A320_6678-33,48.0,2024-06-10,0
D007883,A320_6678,SYSA320-A320_6678-34,47.0,2024-06-10,0
D003571,A320_6678,TOIA320-A320_6678-35,35.0,2024-06-10,0
D005762,A320_6678,SYSA320-A320_6678-36,12.0,2024-06-10,0
D002357,A320_6678,DETA320-A320_6678-37,42.0,2024-06-10,0
D005877,A320_6678,ECLA320-A320_6678-38,9.0,2024-06-10,0
D003883,A320_6678,PORA320-A320_6678-39,61.0,2024-06-10,0
D006293,A320_6678,SYSA320-A320_6678-40,55.0,2024-06-10,0
D008480,A320_6678,PORA320-A320_6678-41,58.0,2024-06-10,0
D009933,A320_6678,HUBA320-A320_6678-42,80.0,2024-06-10,0
D001643,A320_6678,ECLA320-A320_6678-43,62.0,2024-06-10,0
D006315,A320_6678,SYSA320-A320_6678-44,49.0,2024-06-10,0
D002464,A321_5105,REAA321-A321_5105-0,17.0,2024-06-10,0
D005322,A321_5105,REAA321-A321_5105-1,12.0,2024-06-10,0
D001140,A321_5105,SYSA321-A321_5105-2,6.0,2024-06-10,0
D008139,A321_5105,ORDA321-A321_5105-3,25.0,2024-06-10,0
D006961,A321_5105,AUTA321-A321_5105-4,14.0,2024-06-10,0
D009567,A321_5105,SYSA321-A321_5105-5,51.0,2024-06-10,0
D000112,A321_5105,RADA321-A321_5105-6,49.0,2024-06-10,0
D003438,A321_5105,SYSA321-A321_5105-7,9.0,2024-06-10,0
D009253,A321_5105,SYSA321-A321_5105-8,17.0,2024-06-10,0
D000242,A321_5105,SYSA321-A321_5105-9,33.0,2024-06-10,0
D006925,A321_5105,SYSA321-A321_5105-10,5.0,2024-06-10,0
D002874,A321_5105,UNIA321-A321_5105-11,27.0,2024-06-10,0
D000582,A321_5105,SYSA321-A321_5105-12,19.0,2024-06-10,0
D002025,A321_5105,SYSA321-A321_5105-13,19.0,2024-06-10,0
D009167,A321_5105,SYSA321-A321_5105-14,28.0,2024-06-10,0
D007501,A321_5105,SYSA321-A321_5105-15,64.0,2024-06-10,0
D001225,A321_5105,GENA321-A321_5105-16,42.0,2024-06-10,0
D007290,A321_5105,TRAA321-A321_5105-17,26.0,2024-06-10,0
D006651,A321_5105,TRAA321-A321_5105-18,17.0,2024-06-10,0
D005012,A321_5105,SYSA321-A321_5105-19,44.0,2024-06-10,0
D002095,A321_5105,AILA321-A321_5105-20,41.0,2024-06-10,0
D008776,A321_5105,EMPA321-A321_5105-21,47.0,2024-06-10,0
D005913,A321_5105,FLAA321-A321_5105-22,31.0,2024-06-10,0
D002918,A321_5105,SPOA321-A321_5105-23,25.0,2024-06-10,0
D009007,A321_5105,FREA321-A321_5105-24,10.0,2024-06-10,0
D003342,A321_5105,SYSA321-A321_5105-25,33.0,2024-06-10,0
D002788,A321_5105,GOUA321-A321_5105-26,6.0,2024-06-10,0
D006409,A321_5105,SYSA321-A321_5105-27,54.0,2024-06-10,0
D007977,A321_5105,SYSA321-A321_5105-28,27.0,2024-06-10,0
D004853,A321_5105,SYSA321-A321_5105-29,28.0,2024-06-10,0
D001900,A321_5105,ECLA321-A321_5105-30,52.0,2024-06-10,0
D005240,A321_5105,SIEA321-A321_5105-31,51.0,2024-06-10,0
D002647,A321_5105,SIEA321-A321_5105-32,63.0,2024-06-10,0
D003865,A321_5105,SYSA321-A321_5105-33,52.0,2024-06-10,0
D002346,A321_5105,SYSA321-A321_5105-34,38.0,2024-06-10,0
D001872,A321_5105,TOIA321-A321_5105-35,44.0,2024-06-10,0
D005224,A321_5105,SYSA321-A321_5105-36,32.0,2024-06-10,0
D004493,A321_5105,DETA321-A321_5105-37,4.0,2024-06-10,0
D007276,A321_5105,ECLA321-A321_5105-38,43.0,2024-06-10,0
D005663,A321_5105,PORA321-A321_5105-39,57.0,2024-06-10,0
D009604,A321_5105,SYSA321-A321_5105-40,25.0,2024-06-10,0
D005888,A321_5105,PORA321-A321_5105-41,8.0,2024-06-10,0
D008808,A321_5105,HUBA321-A321_5105-42,34.0,2024-06-10,0
D007173,A321_5105,ECLA321-A321_5105-43,49.0,2024-06-10,0
D002403,A321_5105,SYSA321-A321_5105-44,12.0,2024-06-10,0
D007554,A350_4603,REAA350-A350_4603-0,41.0,2024-06-09,0
D002272,A350_4603,REAA350-A350_4603-1,44.0,2024-06-09,0
D006734,A350_4603,SYSA350-A350_4603-2,45.0,2024-06-09,0
D007579,A350_4603,ORDA350-A350_4603-3,36.0,2024-06-09,0
D006539,A350_4603,AUTA350-A350_4603-4,49.0,2024-06-09,0
D006726,A350_4603,SYSA350-A350_4603-5,56.0,2024-06-09,0
D007691,A350_4603,RADA350-A350_4603-6,48.0,2024-06-09,0
D007743,A350_4603,SYSA350-A350_4603-7,61.0,2024-06-09,0
D000958,A350_4603,SYSA350-A350_4603-8,32.0,2024-06-09,0
D007421,A350_4603,SYSA350-A350_4603-9,40.0,2024-06-09,0
D005100,A350_4603,SYSA350-A350_4603-10,37.0,2024-06-09,0
D007847,A350_4603,UNIA350-A350_4603-11,29.0,2024-06-09,0
D000116,A350_4603,SYSA350-A350_4603-12,3.0,2024-06-09,0
D002161,A350_4603,SYSA350-A350_4603-13,8.0,2024-06-09,0
D006410,A350_4603,SYSA350-A350_4603-14,23.0,2024-06-09,0
D009756,A350_4603,SYSA350-A350_4603-15,24.0,2024-06-09,0
D004292,A350_4603,GENA350-A350_4603-16,13.0,2024-06-09,0
D006998,A350_4603,TRAA350-A350_4603-17,36.0,2024-06-09,0
D001664,A350_4603,TRAA350-A350_4603-18,43.0,2024-06-09,0
D004688,A350_4603,SYSA350-A350_4603-19,55.0,2024-06-09,0
D001050,A350_4603,AILA350-A350_4603-20,46.0,2024-06-09,0
D007460,A350_4603,EMPA350-A350_4603-21,26.0,2024-06-09,0
D005560,A350_4603,FLAA350-A350_4603-22,60.0,2024-06-09,0
D009427,A350_4603,SPOA350-A350_4603-23,6.0,2024-06-09,0
D006394,A350_4603,FREA350-A350_4603-24,59.0,2024-06-09,0
D005504,A350_4603,SYSA350-A350_4603-25,27.0,2024-06-09,0
D007367,A350_4603,GOUA350-A350_4603-26,42.0,2024-06-09,0
D004407,A350_4603,SYSA350-A350_4603-27,13.0,2024-06-09,0
D001849,A350_4603,SYSA350-A350_4603-28,30.0,2024-06-09,0
D008821,A350_4603,SYSA350-A350_4603-29,16.0,2024-06-09,0
D003625,A350_4603,ECLA350-A350_4603-30,20.0,2024-06-09,0
D002134,A350_4603,SIEA350-A350_4603-31,19.0,2024-06-09,0
D008485,A350_4603,SIEA350-A350_4603-32,25.0,2024-06-09,0
D003355,A350_4603,SYSA350-A350_4603-33,58.0,2024-06-09,0
D007786,A350_4603,SYSA350-A350_4603-34,29.0,2024-06-09,0
D003628,A350_4603,TOIA350-A350_4603-35,44.0,2024-06-09,0
D004190,A350_4603,SYSA350-A350_4603-36,62.0,2024-06-09,0
D004089,A350_4603,DETA350-A350_4603-37,61.0,2024-06-09,0
D008809,A350_4603,ECLA350-A350_4603-38,32.0,2024-06-09,0
D008977,A350_4603,PORA350-A350_4603-39,36.0,2024-06-09,0
D009702,A350_4603,SYSA350-A350_4603-40,27.0,2024-06-09,0
D000176,A350_4603,PORA350-A350_4603-41,44.0,2024-06-09,0
D006126,A350_4603,HUBA350-A350_4603-42,14.0,2024-06-09,0
D009771,A350_4603,ECLA350-A350_4603-43,45.0,2024-06-09,0
D006219,A350_4603,SYSA350-A350_4603-44,59.0,2024-06-09,0
D000880,E170_1544,REAE170-E170_1544-0,26.0,2024-06-10,0
D003169,E170_1544,REAE170-E170_1544-1,6.0,2024-06-10,0
D008870,E170_1544,SYSE170-E170_1544-2,51.0,2024-06-10,0
D004399,E170_1544,ORDE170-E170_1544-3,42.0,2024-06-10,0
D003326,E170_1544,AUTE170-E170_1544-4,49.0,2024-06-10,0
D008381,E170_1544,SYSE170-E170_1544-5,41.0,2024-06-10,0
D000898,E170_1544,RADE170-E170_1544-6,55.0,2024-06-10,0
D004770,E170_1544,SYSE170-E170_1544-7,24.0,2024-06-10,0
D000451,E170_1544,SYSE170-E170_1544-8,49.0,2024-06-10,0
D003735,E170_1544,SYSE170-E170_1544-9,52.0,2024-06-10,0
D009620,E170_1544,SYSE170-E170_1544-10,44.0,2024-06-10,0
D004230,E170_1544,UNIE170-E170_1544-11,38.0,2024-06-10,0
D006122,E170_1544,SYSE170-E170_1544-12,28.0,2024-06-10,0
D005764,E170_1544,SYSE170-E170_1544-13,10.0,2024-06-10,0
D002789,E170_1544,SYSE170-E170_1544-14,29.0,2024-06-10,0
D002057,E170_1544,SYSE170-E170_1544-15,63.0,2024-06-10,0
D007090,E170_1544,GENE170-E170_1544-16,52.0,2024-06-10,0
D005827,E170_1544,TRAE170-E170_1544-17,46.0,2024-06-10,0
D006475,E170_1544,TRAE170-E170_1544-18,62.0,2024-06-10,0
D006670,E170_1544,SYSE170-E170_1544-19,47.0,2024-06-10,0
D003103,E170_1544,AILE170-E170_1544-20,57.0,2024-06-10,0
D007948,E170_1544,EMPE170-E170_1544-21,19.0,2024-06-10,0
D006362,E170_1544,FLAE170-E170_1544-22,14.0,2024-06-10,0
D005838,E170_1544,SPOE170-E170_1544-23,54.0,2024-06-10,0
D004398,E170_1544,FREE170-E170_1544-24,55.0,2024-06-10,0
D007085,E170_1544,SYSE170-E170_1544-25,53.0,2024-06-10,0
D000913,E170_1544,GOUE170-E170_1544-26,50.0,2024-06-10,0
D004354,E170_1544,SYSE170-E170_1544-27,12.0,2024-06-10,0
D004648,E170_1544,SYSE170-E170_1544-28,43.0,2024-06-10,0
D000595,E170_1544,SYSE170-E170_1544-29,25.0,2024-06-10,0
D001270,E170_1544,ECLE170-E170_1544-30,58.0,2024-06-10,0
D000097,E170_1544,SIEE170-E170_1544-31,59.0,2024-06-10,0
D001545,E170_1544,SIEE170-E170_1544-32,6.0,2024-06-10,0
D001185,E170_1544,SYSE170-E170_1544-33,39.0,2024-06-10,0
D001007,E170_1544,SYSE170-E170_1544-34,42.0,2024-06-10,0
D007834,E170_1544,TOIE170-E170_1544-35,44.0,2024-06-10,0
D000716,E170_1544,SYSE170-E170_1544-36,50.0,2024-06-10,0
D000277,E170_1544,DETE170-E170_1544-37,46.0,2024-06-10,0
D007625,E170_1544,ECLE170-E170_1544-38,49.0,2024-06-10,0
D005085,E170_1544,PORE170-E170_1544-39,31.0,2024-06-10,0
D008261,E170_1544,SYSE170-E170_1544-40,28.0,2024-06-10,0
D001358,E170_1544,PORE170-E170_1544-41,24.0,2024-06-10,0
D006736,E170_1544,HUBE170-E170_1544-42,77.0,2024-06-10,0
D009311,E170_1544,ECLE170-E170_1544-43,23.0,2024-06-10,0
D000618,E170_1544,SYSE170-E170_1544-44,62.0,2024-06-10,0
D003754,B757_6477,REAB757-B757_6477-0,45.0,2024-06-09,0
D007272,B757_6477,REAB757-B757_6477-1,15.0,2024-06-09,0
D000284,B757_6477,SYSB757-B757_6477-2,36.0,2024-06-09,0
D007815,B757_6477,ORDB757-B757_6477-3,56.0,2024-06-09,0
D001216,B757_6477,AUTB757-B757_6477-4,62.0,2024-06-09,0
D002587,B757_6477,SYSB757-B757_6477-5,8.0,2024-06-09,0
D007755,B757_6477,RADB757-B757_6477-6,42.0,2024-06-09,0
D009224,B757_6477,SYSB757-B757_6477-7,14.0,2024-06-09,0
D007983,B757_6477,SYSB757-B757_6477-8,35.0,2024-06-09,0
D008874,B757_6477,SYSB757-B757_6477-9,48.0,2024-06-09,0
D001955,B757_6477,SYSB757-B757_6477-10,51.0,2024-06-09,0
D002738,B757_6477,UNIB757-B757_6477-11,50.0,2024-06-09,0
D007040,B757_6477,SYSB757-B757_6477-12,40.0,2024-06-09,0
D009879,B757_6477,SYSB757-B757_6477-13,13.0,2024-06-09,0
D004158,B757_6477,SYSB757-B757_6477-14,56.0,2024-06-09,0
D004827,B757_6477,SYSB757-B757_6477-15,7.0,2024-06-09,0
D001205,B757_6477,GENB757-B757_6477-16,29.0,2024-06-09,0
D005648,B757_6477,TRAB757-B757_6477-17,57.0,2024-06-09,0
D005878,B757_6477,TRAB757-B757_6477-18,59.0,2024-06-09,0
D006826,B757_6477,SYSB757-B757_6477-19,11.0,2024-06-09,0
D002184,B757_6477,AILB757-B757_6477-20,44.0,2024-06-09,0
D001531,B757_6477,EMPB757-B757_6477-21,42.0,2024-06-09,0
D003568,B757_6477,FLAB757-B757_6477-22,55.0,2024-06-09,0
D003288,B757_6477,SPOB757-B757_6477-23,17.0,2024-06-09,0
D006028,B757_6477,FREB757-B757_6477-24,56.0,2024-06-09,0
D000627,B757_6477,SYSB757-B757_6477-25,46.0,2024-06-09,0
D003152,B757_6477,GOUB757-B757_6477-26,35.0,2024-06-09,0
D007186,B757_6477,SYSB757-B757_6477-27,7.0,2024-06-09,0
D002417,B757_6477,SYSB757-B757_6477-28,19.0,2024-06-09,0
D004585,B757_6477,SYSB757-B757_6477-29,19.0,2024-06-09,0
D001092,B757_6477,ECLB757-B757_6477-30,58.0,2024-06-09,0
D007155,B757_6477,SIEB757-B757_6477-31,33.0,2024-06-09,0
D002387,B757_6477,SIEB757-B757_6477-32,38.0,2024-06-09,0
D009628,B757_6477,SYSB757-B757_6477-33,26.0,2024-06-09,0
D007152,B757_6477,SYSB757-B757_6477-34,36.0,2024-06-09,0
D000971,B757_6477,TOIB757-B757_6477-35,25.0,2024-06-09,0
D004878,B757_6477,SYSB757-B757_6477-36,62.0,2024-06-09,0
D000519,B757_6477,DETB757-B757_6477-37,61.0,2024-06-09,0
D004886,B757_6477,ECLB757-B757_6477-38,59.0,2024-06-09,0
D003776,B757_6477,PORB757-B757_6477-39,19.0,2024-06-09,0
D002866,B757_6477,SYSB757-B757_6477-40,39.0,2024-06-09,0
D002055,B757_6477,PORB757-B757_6477-41,42.0,2024-06-09,0
D001782,B757_6477,HUBB757-B757_6477-42,76.0,2024-06-09,0
D006777,B757_6477,ECLB757-B757_6477-43,51.0,2024-06-09,0
D009252,B757_6477,SYSB757-B757_6477-44,47.0,2024-06-09,0
D002345,A380_4294,REAA380-A380_4294-0,33.0,2024-06-10,0
D007729,A380_4294,REAA380-A380_4294-1,45.0,2024-06-10,0
D004501,A380_4294,SYSA380-A380_4294-2,58.0,2024-06-10,0
D009190,A380_4294,ORDA380-A380_4294-3,52.0,2024-06-10,0
D009609,A380_4294,AUTA380-A380_4294-4,23.0,2024-06-10,0
D004159,A380_4294,SYSA380-A380_4294-5,14.0,2024-06-10,0
D002153,A380_4294,RADA380-A380_4294-6,11.0,2024-06-10,0
D002495,A380_4294,SYSA380-A380_4294-7,14.0,2024-06-10,0
D007378,A380_4294,SYSA380-A380_4294-8,27.0,2024-06-10,0
D008058,A380_4294,SYSA380-A380_4294-9,4.0,2024-06-10,0
D004906,A380_4294,SYSA380-A380_4294-10,50.0,2024-06-10,0
D001479,A380_4294,UNIA380-A380_4294-11,13.0,2024-06-10,0
D003824,A380_4294,SYSA380-A380_4294-12,44.0,2024-06-10,0
D000897,A380_4294,SYSA380-A380_4294-13,26.0,2024-06-10,0
D003595,A380_4294,SYSA380-A380_4294-14,61.0,2024-06-10,0
D008246,A380_4294,SYSA380-A380_4294-15,25.0,2024-06-10,0
D001484,A380_4294,GENA380-A380_4294-16,60.0,2024-06-10,0
D003891,A380_4294,TRAA380-A380_4294-17,44.0,2024-06-10,0
D008318,A380_4294,TRAA380-A380_4294-18,53.0,2024-06-10,0
D008066,A380_4294,SYSA380-A380_4294-19,20.0,2024-06-10,0
D004821,A380_4294,AILA380-A380_4294-20,7.0,2024-06-10,0
D006876,A380_4294,EMPA380-A380_4294-21,40.0,2024-06-10,0
D009391,A380_4294,FLAA380-A380_4294-22,20.0,2024-06-10,0
D002084,A380_4294,SPOA380-A380_4294-23,33.0,2024-06-10,0
D002285,A380_4294,FREA380-A380_4294-24,7.0,2024-06-10,0
D009569,A380_4294,SYSA380-A380_4294-25,35.0,2024-06-10,0
D004152,A380_4294,GOUA380-A380_4294-26,40.0,2024-06-10,0
D007597,A380_4294,SYSA380-A380_4294-27,20.0,2024-06-10,0
